Title,DOI,Abstract,BibTeX
Understanding the Challenges Faced by Neurodiverse Software Engineering Employees: Towards a More Inclusive and Productive Technical Workforce,10.1145/2700648.2809841,"Technology workers are often stereotyped as being socially awkward or having difficulty communicating, often with humorous intent; however, for many technology workers with atypical cognitive profiles, such issues are no laughing matter. In this paper, we explore the hidden lives of neurodiverse technology workers, e.g., those with autism spectrum disorder (ASD), attention deficit hyperactivity disorder (ADHD), and/or other learning disabilities, such as dyslexia. We present findings from interviews with 10 neurodiverse technology workers, identifying the challenges that impede these employees from fully realizing their potential in the workplace. Based on the interview findings, we developed a survey that was taken by 846 engineers at a large software company. In this paper, we reflect on the differences between the neurotypical (N = 781) and neurodiverse (N = 59) respondents. Technology companies struggle to attract, develop, and retain talented software developers; our findings offer insight into how employers can better support the needs of this important worker constituency.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'attention deficit hyperactivity disorder, autism spectrum disorder, neurodiversity, software development', 'numpages': '12', 'pages': '173–184', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': 'Technology workers are often stereotyped as being socially awkward or having difficulty communicating, often with humorous intent; however, for many technology workers with atypical cognitive profiles, such issues are no laughing matter. In this paper, we explore the hidden lives of neurodiverse technology workers, e.g., those with autism spectrum disorder (ASD), attention deficit hyperactivity disorder (ADHD), and/or other learning disabilities, such as dyslexia. We present findings from interviews with 10 neurodiverse technology workers, identifying the challenges that impede these employees from fully realizing their potential in the workplace. Based on the interview findings, we developed a survey that was taken by 846 engineers at a large software company. In this paper, we reflect on the differences between the neurotypical (N = 781) and neurodiverse (N = 59) respondents. Technology companies struggle to attract, develop, and retain talented software developers; our findings offer insight into how employers can better support the needs of this important worker constituency.', 'doi': '10.1145/2700648.2809841', 'url': 'https://doi.org/10.1145/2700648.2809841', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Understanding the Challenges Faced by Neurodiverse Software Engineering Employees: Towards a More Inclusive and Productive Technical Workforce', 'author': 'Morris, Meredith Ringel and Begel, Andrew and Wiedermann, Ben', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809841'}"
Using In-Situ Projection to Support Cognitively Impaired Workers at the Workplace,10.1145/2700648.2809853,"Today's working society tries to integrate more and more impaired workers into everyday working processes. One major scenario for integrating impaired workers is in the assembly of products. However, the tasks that are being assigned to cognitively impaired workers are easy tasks that consist of only a small number of assembly steps. For tasks with a higher number of steps, cognitively impaired workers need instructions to help them with assembly. Although supervisors provide general support and assist new workers while learning new assembly steps, sheltered work organizations often provide additional printed pictorial instructions that actively guide the workers. To further improve continuous instructions, we built a system that uses in-situ projection and a depth camera to provide context-sensitive instructions. To explore the effects of in-situ instructions, we compared them to state-of-the-art pictorial instructions in a user study with 15 cognitively impaired workers at a sheltered work organization. The results show that using in-situ instructions, cognitively impaired workers can assemble more complex products up to 3 times faster and with up to 50\% less errors. Further, the workers liked the in-situ instructions provided by our assistive system and would use it for everyday assembly.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'assistance for impaired workers, assistive system, augmented reality, in-situ projection', 'numpages': '8', 'pages': '185–192', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': ""Today's working society tries to integrate more and more impaired workers into everyday working processes. One major scenario for integrating impaired workers is in the assembly of products. However, the tasks that are being assigned to cognitively impaired workers are easy tasks that consist of only a small number of assembly steps. For tasks with a higher number of steps, cognitively impaired workers need instructions to help them with assembly. Although supervisors provide general support and assist new workers while learning new assembly steps, sheltered work organizations often provide additional printed pictorial instructions that actively guide the workers. To further improve continuous instructions, we built a system that uses in-situ projection and a depth camera to provide context-sensitive instructions. To explore the effects of in-situ instructions, we compared them to state-of-the-art pictorial instructions in a user study with 15 cognitively impaired workers at a sheltered work organization. The results show that using in-situ instructions, cognitively impaired workers can assemble more complex products up to 3 times faster and with up to 50\\% less errors. Further, the workers liked the in-situ instructions provided by our assistive system and would use it for everyday assembly."", 'doi': '10.1145/2700648.2809853', 'url': 'https://doi.org/10.1145/2700648.2809853', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Using In-Situ Projection to Support Cognitively Impaired Workers at the Workplace', 'author': 'Funk, Markus and Mayer, Sven and Schmidt, Albrecht', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809853'}"
Session details: Exercise and Physical Activity,10.1145/3252340,Abstract not available,"{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'doi': '10.1145/3252340', 'url': 'https://doi.org/10.1145/3252340', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Session details: Exercise and Physical Activity', 'author': 'Froehlich, Jon', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3252340'}"
"""But, I don't take steps"": Examining the Inaccessibility of Fitness Trackers for Wheelchair Athletes",10.1145/2700648.2809845,"Wearable fitness devices have demonstrated the capacity to improve overall physical activity, which can lead to physical and mental health improvements as well as quality of life gains. Although wheelchair athletes who participate in adaptive sports are interested in using wearable fitness trackers to capture their activity, we have observed low adoption of wearable fitness trackers among wheelchair athletes. We interviewed five wheelchair athletes and three physical and occupational therapists to explore fitness activities, experience with wearable technology, and potential uses for wearable fitness devices. None of the wheelchair athletes we interviewed had previously used any wearable fitness devices, however four out of five were interested in tracking their physical activity. We present five thematic areas helpful for thinking about wearable computing systems and accessibility challenges that arise based on incorrect assumptions about the athletic community. We highlight opportunities for improving the impact and accessibility of fitness tracking technologies for wheelchair athletes. These opportunities include improving the analysis of data from existing sensors, instrumenting the custom equipment used by adaptive sport athletes, and revising the language used in the presentation of fitness data to create a more inclusive community of users.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'adaptive sports, fitness, wearable, wheelchair athletes', 'numpages': '9', 'pages': '193–201', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': 'Wearable fitness devices have demonstrated the capacity to improve overall physical activity, which can lead to physical and mental health improvements as well as quality of life gains. Although wheelchair athletes who participate in adaptive sports are interested in using wearable fitness trackers to capture their activity, we have observed low adoption of wearable fitness trackers among wheelchair athletes. We interviewed five wheelchair athletes and three physical and occupational therapists to explore fitness activities, experience with wearable technology, and potential uses for wearable fitness devices. None of the wheelchair athletes we interviewed had previously used any wearable fitness devices, however four out of five were interested in tracking their physical activity. We present five thematic areas helpful for thinking about wearable computing systems and accessibility challenges that arise based on incorrect assumptions about the athletic community. We highlight opportunities for improving the impact and accessibility of fitness tracking technologies for wheelchair athletes. These opportunities include improving the analysis of data from existing sensors, instrumenting the custom equipment used by adaptive sport athletes, and revising the language used in the presentation of fitness data to create a more inclusive community of users.', 'doi': '10.1145/2700648.2809845', 'url': 'https://doi.org/10.1145/2700648.2809845', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': '""But, I don\'t take steps"": Examining the Inaccessibility of Fitness Trackers for Wheelchair Athletes', 'author': 'Carrington, Patrick and Chang, Kevin and Mentis, Helena and Hurst, Amy', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809845'}"
Exploring the Opportunities and Challenges with Exercise Technologies for People who are Blind or Low-Vision,10.1145/2700648.2809846,"People who are blind or low-vision may have a harder time participating in exercise due to inaccessibility or lack of experience. We employed Value Sensitive Design (VSD) to explore the potential of technology to enhance exercise for people who are blind or low-vision. We conducted 20 semi-structured interviews about exercise and technology with 10 people who are blind or low-vision and 10 people who facilitate fitness for people who are blind or low-vision. We also conducted a survey with 76 people to learn about outsider perceptions of hypothetical exercise with people who are blind or low-vision. Based on our interviews and survey, we found opportunities for technology development in four areas: 1) mainstream exercise classes, 2) exercise with sighted guides, 3) rigorous outdoors activity, and 4) navigation of exercise spaces. Design considerations should include when and how to deliver auditory or haptic information based on exercise and context, and whether it is acceptable to develop less mainstream technologies if they enhance mainstream exercise. The findings of this work seek to inform the design of accessible exercise technologies.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'accessibility, audio feedback, exercise, exergames, eyes-free, health, value sensitive design, visual impairments', 'numpages': '12', 'pages': '203–214', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': 'People who are blind or low-vision may have a harder time participating in exercise due to inaccessibility or lack of experience. We employed Value Sensitive Design (VSD) to explore the potential of technology to enhance exercise for people who are blind or low-vision. We conducted 20 semi-structured interviews about exercise and technology with 10 people who are blind or low-vision and 10 people who facilitate fitness for people who are blind or low-vision. We also conducted a survey with 76 people to learn about outsider perceptions of hypothetical exercise with people who are blind or low-vision. Based on our interviews and survey, we found opportunities for technology development in four areas: 1) mainstream exercise classes, 2) exercise with sighted guides, 3) rigorous outdoors activity, and 4) navigation of exercise spaces. Design considerations should include when and how to deliver auditory or haptic information based on exercise and context, and whether it is acceptable to develop less mainstream technologies if they enhance mainstream exercise. The findings of this work seek to inform the design of accessible exercise technologies.', 'doi': '10.1145/2700648.2809846', 'url': 'https://doi.org/10.1145/2700648.2809846', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Exploring the Opportunities and Challenges with Exercise Technologies for People who are Blind or Low-Vision', 'author': 'Rector, Kyle and Milne, Lauren and Ladner, Richard E. and Friedman, Batya and Kientz, Julie A.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809846'}"
Session details: Making Speech Accessible and Usable,10.1145/3252341,Abstract not available,"{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'doi': '10.1145/3252341', 'url': 'https://doi.org/10.1145/3252341', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Session details: Making Speech Accessible and Usable', 'author': 'Huenerfauth, Matt', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3252341'}"
Online News Videos: The UX of Subtitle Position,10.1145/2700648.2809866,"Millions of people rely on subtitles when watching video content. The current change in media viewing behaviour involving computers has resulted in a large proportion of people turning to online sources as opposed to regular television for news information. This work analyses the user experience of viewing subtitled news videos presented as part of a web page. A lab-based user experiment was carried out with frequent subtitle users, focusing on determining whether changes in video dimension and subtitle location could affect the user experience attached to viewing subtitled content. A significant improvement in user experience was seen when changing the subtitle location from the standard position of within a video at the bottom to below the video clip. Additionally, participants responded positively when given the ability to change the position of subtitles in real time, allowing for a more personalised viewing experience. This recommendation for an alternative subtitle positioning that can be controlled by the user is unlike current subtitling practice. It provides evidence that further user-based research examining subtitle usage outside of the traditional television interface is required.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'experiment methodology, laboratory experiment, subtitles, user experience', 'numpages': '8', 'pages': '215–222', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': 'Millions of people rely on subtitles when watching video content. The current change in media viewing behaviour involving computers has resulted in a large proportion of people turning to online sources as opposed to regular television for news information. This work analyses the user experience of viewing subtitled news videos presented as part of a web page. A lab-based user experiment was carried out with frequent subtitle users, focusing on determining whether changes in video dimension and subtitle location could affect the user experience attached to viewing subtitled content. A significant improvement in user experience was seen when changing the subtitle location from the standard position of within a video at the bottom to below the video clip. Additionally, participants responded positively when given the ability to change the position of subtitles in real time, allowing for a more personalised viewing experience. This recommendation for an alternative subtitle positioning that can be controlled by the user is unlike current subtitling practice. It provides evidence that further user-based research examining subtitle usage outside of the traditional television interface is required.', 'doi': '10.1145/2700648.2809866', 'url': 'https://doi.org/10.1145/2700648.2809866', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Online News Videos: The UX of Subtitle Position', 'author': 'Crabb, Michael and Jones, Rhianne and Armstrong, Mike and Hughes, Chris J.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809866'}"
Tracked Speech-To-Text Display: Enhancing Accessibility and Readability of Real-Time Speech-To-Text,10.1145/2700648.2809843,"Deaf and Hard of Hearing (DHH) students are under-served and under-represented in education in part because they miss spoken classroom information, even with aural-to-visual accommodations, such as a real-time speech to text Display (SD). Most SD systems utilize a trained typist to transcribe the speech into text (speech-to-text) onto a display. Still, these students encounter significant but subtle barriers in following speech-to-text displays, especially when detailed visuals are used or when the speaker is fast or uses uncommon words. Hearing students can simultaneously watch the visuals and listen to the spoken explanation, while DHH students constantly look away from the SD to search and observe details in the classroom visuals. As a result, they spend less time watching the visuals and gain less information than their hearing peers. They can also fall behind in reading the speech-text.We discuss the implementation and evaluation of a real-time Tracked Speech-To-Text Display (TSD), that addresses these subtle barriers presented by SD systems. The TSD system minimizes the student's viewing distance between the Speech-to-Text Display and the speaker. This is done through tracking the presenter and displaying the speech-text at a fixed distance above the presenter. Our evaluation showed that students significantly preferred TSD over SD and reported that it was easier to follow the lecture. They liked being able to see both the teacher and speech-to-text, and being able to set the number of displayed lines.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'accessible technology, deaf and hard of hearing users', 'numpages': '8', 'pages': '223–230', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': ""Deaf and Hard of Hearing (DHH) students are under-served and under-represented in education in part because they miss spoken classroom information, even with aural-to-visual accommodations, such as a real-time speech to text Display (SD). Most SD systems utilize a trained typist to transcribe the speech into text (speech-to-text) onto a display. Still, these students encounter significant but subtle barriers in following speech-to-text displays, especially when detailed visuals are used or when the speaker is fast or uses uncommon words. Hearing students can simultaneously watch the visuals and listen to the spoken explanation, while DHH students constantly look away from the SD to search and observe details in the classroom visuals. As a result, they spend less time watching the visuals and gain less information than their hearing peers. They can also fall behind in reading the speech-text.We discuss the implementation and evaluation of a real-time Tracked Speech-To-Text Display (TSD), that addresses these subtle barriers presented by SD systems. The TSD system minimizes the student's viewing distance between the Speech-to-Text Display and the speaker. This is done through tracking the presenter and displaying the speech-text at a fixed distance above the presenter. Our evaluation showed that students significantly preferred TSD over SD and reported that it was easier to follow the lecture. They liked being able to see both the teacher and speech-to-text, and being able to set the number of displayed lines."", 'doi': '10.1145/2700648.2809843', 'url': 'https://doi.org/10.1145/2700648.2809843', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Tracked Speech-To-Text Display: Enhancing Accessibility and Readability of Real-Time Speech-To-Text', 'author': 'Kushalnagar, Raja S. and Behm, Gary W. and Kelstone, Aaron W. and Ali, Shareef', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809843'}"
Evaluating Alternatives for Better Deaf Accessibility to Selected Web-Based Multimedia,10.1145/2700648.2809857,"The proliferation of video and audio media on the Internet has created a distinct disadvantage for deaf Internet users. Despite technological and legislative milestones in recent decades in making television and movies more accessible, there has been less progress with online access. A major obstacle to providing captions for Internet media is the high cost of captioning and transcribing services. This paper reports on two studies that focused on multimedia accessibility for Internet users who were born deaf or became deaf at an early age. An initial study attempted to identify priorities for deaf accessibility improvement. A total of 20 deaf and hard-of-hearing participants were interviewed via videophone about their Internet usage and the issues that were the most frustrating. The most common theme was concern over a lack of accessibility for online news. In the second study, a total of 95 deaf and hard-of-hearing participants evaluated different caption styles, some of which were generated through automatic speech recognition.Results from the second study confirm that captioning online videos makes the Internet more accessible to the deaf users, even when the captions are automatically generated. However color-coded captions used to highlight confidence levels were found neither to be beneficial nor detrimental; yet when asked directly about the benefit of color-coding, participants strongly favored the concept.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'automatic speech recognition, captioning, deaf, multimedia accessibility, speech-to-text, web accessibility', 'numpages': '8', 'pages': '231–238', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': 'The proliferation of video and audio media on the Internet has created a distinct disadvantage for deaf Internet users. Despite technological and legislative milestones in recent decades in making television and movies more accessible, there has been less progress with online access. A major obstacle to providing captions for Internet media is the high cost of captioning and transcribing services. This paper reports on two studies that focused on multimedia accessibility for Internet users who were born deaf or became deaf at an early age. An initial study attempted to identify priorities for deaf accessibility improvement. A total of 20 deaf and hard-of-hearing participants were interviewed via videophone about their Internet usage and the issues that were the most frustrating. The most common theme was concern over a lack of accessibility for online news. In the second study, a total of 95 deaf and hard-of-hearing participants evaluated different caption styles, some of which were generated through automatic speech recognition.Results from the second study confirm that captioning online videos makes the Internet more accessible to the deaf users, even when the captions are automatically generated. However color-coded captions used to highlight confidence levels were found neither to be beneficial nor detrimental; yet when asked directly about the benefit of color-coding, participants strongly favored the concept.', 'doi': '10.1145/2700648.2809857', 'url': 'https://doi.org/10.1145/2700648.2809857', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Evaluating Alternatives for Better Deaf Accessibility to Selected Web-Based Multimedia', 'author': 'Shiver, Brent N. and Wolfe, Rosalee J.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809857'}"
Session details: Non-Visual Access,10.1145/3252342,Abstract not available,"{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'doi': '10.1145/3252342', 'url': 'https://doi.org/10.1145/3252342', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Session details: Non-Visual Access', 'author': 'Zhong, Yu', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3252342'}"
ForeSee: A Customizable Head-Mounted Vision Enhancement System for People with Low Vision,10.1145/2700648.2809865,"Most low vision people have functional vision and would likely prefer to use their vision to access information. Recently, there have been advances in head-mounted displays, cameras, and image processing technology that create opportunities to improve the visual experience for low vision people. In this paper, we present ForeSee, a head-mounted vision enhancement system with five enhancement methods: Magnification, Contrast Enhancement, Edge Enhancement, Black/White Reversal, and Text Extraction; in two display modes: Full and Window. ForeSee enables users to customize their visual experience by selecting, adjusting, and combining different enhancement methods and display modes in real time. We evaluated ForeSee by conducting a study with 19 low vision participants who performed near- and far-distance viewing tasks. We found that participants had different preferences for enhancement methods and display modes when performing different tasks. The Magnification Enhancement Method and the Window Display Mode were popular choices, but most participants felt that combining several methods produced the best results. The ability to customize the system was key to enabling people with a variety of different vision abilities to improve their visual experience.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'accessibility, augmented reality glasses, vision customization, visual impairment', 'numpages': '11', 'pages': '239–249', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': 'Most low vision people have functional vision and would likely prefer to use their vision to access information. Recently, there have been advances in head-mounted displays, cameras, and image processing technology that create opportunities to improve the visual experience for low vision people. In this paper, we present ForeSee, a head-mounted vision enhancement system with five enhancement methods: Magnification, Contrast Enhancement, Edge Enhancement, Black/White Reversal, and Text Extraction; in two display modes: Full and Window. ForeSee enables users to customize their visual experience by selecting, adjusting, and combining different enhancement methods and display modes in real time. We evaluated ForeSee by conducting a study with 19 low vision participants who performed near- and far-distance viewing tasks. We found that participants had different preferences for enhancement methods and display modes when performing different tasks. The Magnification Enhancement Method and the Window Display Mode were popular choices, but most participants felt that combining several methods produced the best results. The ability to customize the system was key to enabling people with a variety of different vision abilities to improve their visual experience.', 'doi': '10.1145/2700648.2809865', 'url': 'https://doi.org/10.1145/2700648.2809865', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'ForeSee: A Customizable Head-Mounted Vision Enhancement System for People with Low Vision', 'author': 'Zhao, Yuhang and Szpiro, Sarit and Azenkot, Shiri', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809865'}"
Zebra Crossing Spotter: Automatic Population of Spatial Databases for Increased Safety of Blind Travelers,10.1145/2700648.2809847,"In this paper we propose a computer vision-based technique that mines existing spatial image databases for discovery of zebra crosswalks in urban settings. Knowing the location of crosswalks is critical for a blind person planning a trip that includes street crossing. By augmenting existing spatial databases (such as Google Maps or OpenStreetMap) with this information, a blind traveler may make more informed routing decisions, resulting in greater safety during independent travel. Our algorithm first searches for zebra crosswalks in satellite images; all candidates thus found are validated against spatially registered Google Street View images. This cascaded approach enables fast and reliable discovery and localization of zebra crosswalks in large image datasets. While fully automatic, our algorithm could also be complemented by a final crowdsourcing validation stage for increased accuracy.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'autonomous navigation, crowdsourcing, orientation and mobility, satellite and street-level imagery, visual impairments and blindness', 'numpages': '8', 'pages': '251–258', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': 'In this paper we propose a computer vision-based technique that mines existing spatial image databases for discovery of zebra crosswalks in urban settings. Knowing the location of crosswalks is critical for a blind person planning a trip that includes street crossing. By augmenting existing spatial databases (such as Google Maps or OpenStreetMap) with this information, a blind traveler may make more informed routing decisions, resulting in greater safety during independent travel. Our algorithm first searches for zebra crosswalks in satellite images; all candidates thus found are validated against spatially registered Google Street View images. This cascaded approach enables fast and reliable discovery and localization of zebra crosswalks in large image datasets. While fully automatic, our algorithm could also be complemented by a final crowdsourcing validation stage for increased accuracy.', 'doi': '10.1145/2700648.2809847', 'url': 'https://doi.org/10.1145/2700648.2809847', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Zebra Crossing Spotter: Automatic Population of Spatial Databases for Increased Safety of Blind Travelers', 'author': 'Ahmetovic, Dragan and Manduchi, Roberto and Coughlan, James M. and Mascetti, Sergio', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809847'}"
Social Media Platforms for Low-Income Blind People in India,10.1145/2700648.2809858,"We present the first analysis of the use and non-use of social media platforms by low-income blind users in rural and peri-urban India. Using a mixed-methods approach of semi-structured interviews and observations, we examine the benefits received by low-income blind people from Facebook, Twitter and WhatsApp and investigate constraints that impede their social media participation. We also present a detailed analysis of how low-income blind people used a voice-based social media platform deployed in India that received significant traction from low-income people in rural and peri-urban areas. In eleven-weeks of deployment, fifty-three blind participants in our sample collectively placed 4784 voice calls, contributed 1312 voice messages, cast 33,909 votes and listened to the messages 46,090 times. Using a mixed-methods analysis of call logs, qualitative interviews, and phone surveys, we evaluate the strengths and weaknesses of the platform and benefits it offered to low-income blind people.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'HCI4D, ICT4D, blind, interactive voice response system, social media', 'numpages': '14', 'pages': '259–272', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': 'We present the first analysis of the use and non-use of social media platforms by low-income blind users in rural and peri-urban India. Using a mixed-methods approach of semi-structured interviews and observations, we examine the benefits received by low-income blind people from Facebook, Twitter and WhatsApp and investigate constraints that impede their social media participation. We also present a detailed analysis of how low-income blind people used a voice-based social media platform deployed in India that received significant traction from low-income people in rural and peri-urban areas. In eleven-weeks of deployment, fifty-three blind participants in our sample collectively placed 4784 voice calls, contributed 1312 voice messages, cast 33,909 votes and listened to the messages 46,090 times. Using a mixed-methods analysis of call logs, qualitative interviews, and phone surveys, we evaluate the strengths and weaknesses of the platform and benefits it offered to low-income blind people.', 'doi': '10.1145/2700648.2809858', 'url': 'https://doi.org/10.1145/2700648.2809858', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Social Media Platforms for Low-Income Blind People in India', 'author': 'Vashistha, Aditya and Cutrell, Edward and Dell, Nicola and Anderson, Richard', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809858'}"
Session details: Text Input,10.1145/3252343,Abstract not available,"{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'doi': '10.1145/3252343', 'url': 'https://doi.org/10.1145/3252343', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Session details: Text Input', 'author': 'Zhong, Yu', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3252343'}"
"Typing Performance of Blind Users: An Analysis of Touch Behaviors, Learning Effect, and In-Situ Usage",10.1145/2700648.2809861,"Non-visual text-entry for people with visual impairments has focused mostly on the comparison of input techniques reporting on performance measures, such as accuracy and speed. While researchers have been able to establish that non-visual input is slow and error prone, there is little understanding on how to improve it. To develop a richer characterization of typing performance, we conducted a longitudinal study with five novice blind users. For eight weeks, we collected in-situ usage data and conducted weekly laboratory assessment sessions. This paper presents a thorough analysis of typing performance that goes beyond traditional aggregated measures of text-entry and reports on character-level errors and touch measures. Our findings show that users improve over time, even though it is at a slow rate (0.3 WPM per week). Substitutions are the most common type of error and have a significant impact on entry rates. In addition to text input data, we analyzed touch behaviors, looking at touch contact points, exploration movements, and lift positions. We provide insights on why and how performance improvements and errors occur. Finally, we derive some implications that should inform the design of future virtual keyboards for non-visual input.","{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'keywords': 'behavior, blind, input, novice, performance, text-entry, touch', 'numpages': '8', 'pages': '273–280', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'abstract': 'Non-visual text-entry for people with visual impairments has focused mostly on the comparison of input techniques reporting on performance measures, such as accuracy and speed. While researchers have been able to establish that non-visual input is slow and error prone, there is little understanding on how to improve it. To develop a richer characterization of typing performance, we conducted a longitudinal study with five novice blind users. For eight weeks, we collected in-situ usage data and conducted weekly laboratory assessment sessions. This paper presents a thorough analysis of typing performance that goes beyond traditional aggregated measures of text-entry and reports on character-level errors and touch measures. Our findings show that users improve over time, even though it is at a slow rate (0.3 WPM per week). Substitutions are the most common type of error and have a significant impact on entry rates. In addition to text input data, we analyzed touch behaviors, looking at touch contact points, exploration movements, and lift positions. We provide insights on why and how performance improvements and errors occur. Finally, we derive some implications that should inform the design of future virtual keyboards for non-visual input.', 'doi': '10.1145/2700648.2809861', 'url': 'https://doi.org/10.1145/2700648.2809861', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Typing Performance of Blind Users: An Analysis of Touch Behaviors, Learning Effect, and In-Situ Usage', 'author': ""Nicolau, Hugo and Montague, Kyle and Guerreiro, Tiago and Rodrigues, Andr\\'{e} and Hanson, Vicki L."", 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2700648.2809861'}"
Session details: Cognitive Disabilities,10.1145/3252344,Abstract not available,"{'series': ""ASSETS '15"", 'location': 'Lisbon, Portugal', 'booktitle': 'Proceedings of the 17th International ACM SIGACCESS Conference on Computers \\&amp; Accessibility', 'doi': '10.1145/3252344', 'url': 'https://doi.org/10.1145/3252344', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450334006', 'year': '2015', 'title': 'Session details: Cognitive Disabilities', 'author': 'Trewin, Shari', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3252344'}"
