Title,DOI,Abstract,BibTeX
WebinSitu: a comparative analysis of blind and sighted browsing behavior,10.1145/1296843.1296854,"Web browsing is inefficient for blind web users because of persistent accessibility problems, but the extent of these problems and their practical effects from the perspective of the user has not been sufficiently examined. We conducted a study in situ to investigate the accessibility of the web as experienced by web users. This remote study used an advanced web proxy that leverages AJAX technology to record both the pages viewed and the actions taken by users on the web pages that they visited. Our study was conducted remotely over the period of one week, and our participants used the assistive technology and software to which they were already accustomed and had already configured according to preference. These advantages allowed us to aggregate observations of many users and to explore the practical effects on and coping strategies employed by our blind participants. Our study reflects web accessibility from the perspective of web users and describes quantitative differences in the browsing behavior of blind and sighted web users.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'blind users, web accessibility, web studies', 'numpages': '8', 'pages': '51–58', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Web browsing is inefficient for blind web users because of persistent accessibility problems, but the extent of these problems and their practical effects from the perspective of the user has not been sufficiently examined. We conducted a study in situ to investigate the accessibility of the web as experienced by web users. This remote study used an advanced web proxy that leverages AJAX technology to record both the pages viewed and the actions taken by users on the web pages that they visited. Our study was conducted remotely over the period of one week, and our participants used the assistive technology and software to which they were already accustomed and had already configured according to preference. These advantages allowed us to aggregate observations of many users and to explore the practical effects on and coping strategies employed by our blind participants. Our study reflects web accessibility from the perspective of web users and describes quantitative differences in the browsing behavior of blind and sighted web users.', 'doi': '10.1145/1296843.1296854', 'url': 'https://doi.org/10.1145/1296843.1296854', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'WebinSitu: a comparative analysis of blind and sighted browsing behavior', 'author': 'Bigham, Jeffrey P. and Cavender, Anna C. and Brudvik, Jeremy T. and Wobbrock, Jacob O. and Ladner, Richard E.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296854'}"
Effects of sampling methods on web accessibility evaluations,10.1145/1296843.1296855,"Except for trivial cases, any accessibility evaluation has to be based on some method for selecting pages to be analyzed. But this selection process may bias the evaluation. Up to know, not much is known about available selection methods, and about their effectiveness and efficiency.The paper addresses the following open issues: how to define the quality of the selection process, which processes are better than others, how to measure their difference in quality, which factors may affect quality (type of assessment, size of the page pool, structural features of the web site).These issues are investigated through an experimental evaluation of thirteen sampling methods applied to 32000 web pages. While some of the conclusions are not surprising (for example, that sample size affect accuracy), others were not expected at all (that minimal sampling size obtains a high accuracy level under certain circumstances).","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'accessibility metric, sampling methods, web accessibility', 'numpages': '8', 'pages': '59–66', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Except for trivial cases, any accessibility evaluation has to be based on some method for selecting pages to be analyzed. But this selection process may bias the evaluation. Up to know, not much is known about available selection methods, and about their effectiveness and efficiency.The paper addresses the following open issues: how to define the quality of the selection process, which processes are better than others, how to measure their difference in quality, which factors may affect quality (type of assessment, size of the page pool, structural features of the web site).These issues are investigated through an experimental evaluation of thirteen sampling methods applied to 32000 web pages. While some of the conclusions are not surprising (for example, that sample size affect accuracy), others were not expected at all (that minimal sampling size obtains a high accuracy level under certain circumstances).', 'doi': '10.1145/1296843.1296855', 'url': 'https://doi.org/10.1145/1296843.1296855', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Effects of sampling methods on web accessibility evaluations', 'author': 'Brajnik, Giorgio and Mulas, Andrea and Pitton, Claudia', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296855'}"
Session details: Non-visual presentation of information,10.1145/3245826,Abstract not available,"{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3245826', 'url': 'https://doi.org/10.1145/3245826', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Session details: Non-visual presentation of information', 'author': 'Barreto, Armando', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3245826'}"
Improving accessibility to statistical graphs: the iGraph-Lite system,10.1145/1296843.1296857,"Information is often presented in graphical form. Unfortunately, current assistive technologies such as screen readers are not well-equipped to handle these representations. To provide accessibility to graphs published in ``The Daily"" (Statistics Canada's main dissemination venue), we have developed iGraph-Lite, a system that provides short verbal descriptions of the information depicted in graphs and a way to also interact with this information.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'accessibility (blind and visually impaired), natural language interaction, statistical graphs', 'numpages': '8', 'pages': '67–74', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Information is often presented in graphical form. Unfortunately, current assistive technologies such as screen readers are not well-equipped to handle these representations. To provide accessibility to graphs published in ``The Daily"" (Statistics Canada\'s main dissemination venue), we have developed iGraph-Lite, a system that provides short verbal descriptions of the information depicted in graphs and a way to also interact with this information.', 'doi': '10.1145/1296843.1296857', 'url': 'https://doi.org/10.1145/1296843.1296857', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Improving accessibility to statistical graphs: the iGraph-Lite system', 'author': 'Ferres, Leo and Verkhogliad, Petro and Lindgaard, Gitte and Boucher, Louis and Chretien, Antoine and Lachance, Martin', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296857'}"
Automated tactile graphics translation: in the field,10.1145/1296843.1296858,"We address the practical problem of automating the process of translating figures from mathematics, science, and engineering textbooks to a tactile form suitable for blind students. The Tactile Graphics Assistant (TGA) and accompanying workflow is described. Components of the TGA that identify text and replace it with Braille use machine learning, computational geometry, and optimization algorithms. We followed through with the ideas in our 2005 paper by creating a more detailed workflow, translating actual images, and analyzing the translation time. Our experience in translating more than 2,300 figures from 4 textbooks demonstrates that figures can be translated in ten minutes or less of human time on average. We describe our experience with training tactile graphics specialists to use the new TGA technology.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'accessibility, braille, disability, image processing, machine learning, tactile graphics, user study', 'numpages': '8', 'pages': '75–82', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'We address the practical problem of automating the process of translating figures from mathematics, science, and engineering textbooks to a tactile form suitable for blind students. The Tactile Graphics Assistant (TGA) and accompanying workflow is described. Components of the TGA that identify text and replace it with Braille use machine learning, computational geometry, and optimization algorithms. We followed through with the ideas in our 2005 paper by creating a more detailed workflow, translating actual images, and analyzing the translation time. Our experience in translating more than 2,300 figures from 4 textbooks demonstrates that figures can be translated in ten minutes or less of human time on average. We describe our experience with training tactile graphics specialists to use the new TGA technology.', 'doi': '10.1145/1296843.1296858', 'url': 'https://doi.org/10.1145/1296843.1296858', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Automated tactile graphics translation: in the field', 'author': 'Jayant, Chandrika and Renzelmann, Matt and Wen, Dana and Krisnandi, Satria and Ladner, Richard and Comden, Dan', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296858'}"
Haptic comparison of size (relative magnitude) in blind and sighted people,10.1145/1296843.1296859,"Applications for blind users often involve the mapping of information such as size (magnitude) from one sensory domain (vision) onto another (sound or touch). For example, visual perception of length can be estimated directly by touch, or encoded to pitch or even vibration. Applications for blind users will benefit from fundamental research into human perception of computer-generated substitutions for vision. In this paper we present the results of a haptics-only experiment with the PHANToM that measures human performance (time and accuracy) judging relative magnitude with computer generated haptic properties. Magnitude was represented by either physical length (displacement), or vibration varied by frequency or amplitude. Eleven blind and eleven blindfolded sighted individuals participated. Displacement tasks were 50\% slower than vibration conditions for all participants. Accuracy for displacement and vibration varied by amplitude was equivalent. Vibration varied by frequency was significantly less accurate, although we are cautious about the reliability of those results. Blind participants took 50\% longer with equivalent accuracy to sighted participants. Sightedness had no effect on performance regarding the type of display. No other interaction effects were found. These results suggest that vibration varied by amplitude provides a faster and equally accurate display of magnitude compared with the traditional displacement approach. Secondly, the same coding benefits equally well visually disabled and sighted individuals.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'accessibility, blind, haptic interaction, multi-modal, phantom, visually disabled, visually impaired', 'numpages': '8', 'pages': '83–90', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Applications for blind users often involve the mapping of information such as size (magnitude) from one sensory domain (vision) onto another (sound or touch). For example, visual perception of length can be estimated directly by touch, or encoded to pitch or even vibration. Applications for blind users will benefit from fundamental research into human perception of computer-generated substitutions for vision. In this paper we present the results of a haptics-only experiment with the PHANToM that measures human performance (time and accuracy) judging relative magnitude with computer generated haptic properties. Magnitude was represented by either physical length (displacement), or vibration varied by frequency or amplitude. Eleven blind and eleven blindfolded sighted individuals participated. Displacement tasks were 50\\% slower than vibration conditions for all participants. Accuracy for displacement and vibration varied by amplitude was equivalent. Vibration varied by frequency was significantly less accurate, although we are cautious about the reliability of those results. Blind participants took 50\\% longer with equivalent accuracy to sighted participants. Sightedness had no effect on performance regarding the type of display. No other interaction effects were found. These results suggest that vibration varied by amplitude provides a faster and equally accurate display of magnitude compared with the traditional displacement approach. Secondly, the same coding benefits equally well visually disabled and sighted individuals.', 'doi': '10.1145/1296843.1296859', 'url': 'https://doi.org/10.1145/1296843.1296859', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Haptic comparison of size (relative magnitude) in blind and sighted people', 'author': 'Douglas, Sarah A. and Willson, Shasta', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296859'}"
Aibrowser for multimedia: introducing multimedia content accessibility for visually impaired users,10.1145/1296843.1296860,"Multimedia content with Rich Internet Applications using Dynamic HTML (DHTML) and Adobe Flash is now becoming popular in various websites. However, visually impaired users cannot deal with such content due to audio interference with the speech from screen readers and intricate structures strongly optimized for sighted users.We have been developing an Accessibility Internet Browserfor Multimedia (aiBrowser) to address these problems. Thebrowser has two novel features: non-visual multimedia audiocontrols and alternative user interfaces using externalmetadata. First, by using the aiBrowser, users can directlycontrol the audio from the embedded media with fixed shortcutkeys. Therefore, this allows blind users to increase ordecrease the media volume, and pause or stop the mediato handle conflicts between the audio of the media and thespeech from the screen reader. Second, the aiBrowser canprovide an alternative simplified user interface suitable forscreen readers by using external metadata, which can evenbe applied to dynamic content such as DHTML and Flash.In this paper, we discuss accessibility problems with multimedia content due to streaming media and the dynamic changes in such content, and explain how the aiBrowser addresses these problems by describing non-visual multimedia audio controls and external metadata-based alternative user interfaces. The evaluation of the aiBrowser was conducted by comparing it to JAWS, one of the most popular screen readers, on three well known multimedia-content-intensive websites.The evaluation showed that the aiBrowser made the contentthat was inaccessible with JAWS relatively accessibleby using the multimedia audio controls and alternative interfaceswith metadata which included alternative text, headinginformation, and so on. It also drastically reduced thekeystrokes for navigation with aiBrowser, which implies toimprove the non-visual usability.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'DHTML, accessibility, flash, multimedia control, streaming media', 'numpages': '8', 'pages': '91–98', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Multimedia content with Rich Internet Applications using Dynamic HTML (DHTML) and Adobe Flash is now becoming popular in various websites. However, visually impaired users cannot deal with such content due to audio interference with the speech from screen readers and intricate structures strongly optimized for sighted users.We have been developing an Accessibility Internet Browserfor Multimedia (aiBrowser) to address these problems. Thebrowser has two novel features: non-visual multimedia audiocontrols and alternative user interfaces using externalmetadata. First, by using the aiBrowser, users can directlycontrol the audio from the embedded media with fixed shortcutkeys. Therefore, this allows blind users to increase ordecrease the media volume, and pause or stop the mediato handle conflicts between the audio of the media and thespeech from the screen reader. Second, the aiBrowser canprovide an alternative simplified user interface suitable forscreen readers by using external metadata, which can evenbe applied to dynamic content such as DHTML and Flash.In this paper, we discuss accessibility problems with multimedia content due to streaming media and the dynamic changes in such content, and explain how the aiBrowser addresses these problems by describing non-visual multimedia audio controls and external metadata-based alternative user interfaces. The evaluation of the aiBrowser was conducted by comparing it to JAWS, one of the most popular screen readers, on three well known multimedia-content-intensive websites.The evaluation showed that the aiBrowser made the contentthat was inaccessible with JAWS relatively accessibleby using the multimedia audio controls and alternative interfaceswith metadata which included alternative text, headinginformation, and so on. It also drastically reduced thekeystrokes for navigation with aiBrowser, which implies toimprove the non-visual usability.', 'doi': '10.1145/1296843.1296860', 'url': 'https://doi.org/10.1145/1296843.1296860', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Aibrowser for multimedia: introducing multimedia content accessibility for visually impaired users', 'author': 'Miyashita, Hisashi and Sato, Daisuke and Takagi, Hironobu and Asakawa, Chieko', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296860'}"
Session details: Teaching and learning,10.1145/3245827,Abstract not available,"{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3245827', 'url': 'https://doi.org/10.1145/3245827', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Session details: Teaching and learning', 'author': 'Adams, Ray', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3245827'}"
Photonote evaluation: aiding students with disabilities in a lecture environment,10.1145/1296843.1296862,"Visual material presented in lectures can be enhanced for students with disabilities by using high-resolution digital-still cameras. The Photonote system uses a digital-still camera to capture visual information, a digital-video camera to capture a lecturer and a second digital-video camera to capture a sign-language interpreter, if necessary. The visual information is enhanced using computer-vision algorithms and presented alongside the recorded video and audio to provide an accurate representation of a lecture which can be used by students with disabilities for review purposes. This paper presents the Photonote system and a user study evaluating its effectiveness at aiding students with disabilities in a lecture environment.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'numpages': '8', 'pages': '99–106', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Visual material presented in lectures can be enhanced for students with disabilities by using high-resolution digital-still cameras. The Photonote system uses a digital-still camera to capture visual information, a digital-video camera to capture a lecturer and a second digital-video camera to capture a sign-language interpreter, if necessary. The visual information is enhanced using computer-vision algorithms and presented alongside the recorded video and audio to provide an accurate representation of a lecture which can be used by students with disabilities for review purposes. This paper presents the Photonote system and a user study evaluating its effectiveness at aiding students with disabilities in a lecture environment.', 'doi': '10.1145/1296843.1296862', 'url': 'https://doi.org/10.1145/1296843.1296862', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Photonote evaluation: aiding students with disabilities in a lecture environment', 'author': 'Hughes, Gregory and Robinson, Peter', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296862'}"
Dual educational electronic textbooks: the starlight platform,10.1145/1296843.1296863,"This paper presents a novel software platform for developing and interacting with multimodal interactive electronic textbooks that provide a Dual User Interface, i.e., an interface concurrently accessible by visually impaired and sighted persons. The platform, named Starlight, comprises two sub-systems: (a) the ""Writer"", facilitating the authoring of electronic textbooks, encompassing various categories of interactive exercises (Q&amp;A, multiple choice, fill in the blanks, etc.); and (b) the ""Reader"", enabling multimodal interaction with the created electronic textbooks, supporting various features like searching, book-marking, replay of sentences / paragraphs, user annotations / comments, activity recording, and context-sensitive help. An iterative, user-centered design process was adopted, involving from the very early stages students and educators, resulting in the creation of eight textbooks for the primary and high school that are currently available in the Greek market. The paper discusses the competitive features of the Dual User Interface and of supplied functionality compared to existing accessible electronic books. It also consolidates the key design findings, elaborating on prominent design issues, design rational, and respective solutions, highlighting strengths and weaknesses, and outlining directions for future work.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'blind students, braille display, electronic books, loosely coupled dual interaction, non-visual interaction, synthetic speech', 'numpages': '8', 'pages': '107–114', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'This paper presents a novel software platform for developing and interacting with multimodal interactive electronic textbooks that provide a Dual User Interface, i.e., an interface concurrently accessible by visually impaired and sighted persons. The platform, named Starlight, comprises two sub-systems: (a) the ""Writer"", facilitating the authoring of electronic textbooks, encompassing various categories of interactive exercises (Q&amp;A, multiple choice, fill in the blanks, etc.); and (b) the ""Reader"", enabling multimodal interaction with the created electronic textbooks, supporting various features like searching, book-marking, replay of sentences / paragraphs, user annotations / comments, activity recording, and context-sensitive help. An iterative, user-centered design process was adopted, involving from the very early stages students and educators, resulting in the creation of eight textbooks for the primary and high school that are currently available in the Greek market. The paper discusses the competitive features of the Dual User Interface and of supplied functionality compared to existing accessible electronic books. It also consolidates the key design findings, elaborating on prominent design issues, design rational, and respective solutions, highlighting strengths and weaknesses, and outlining directions for future work.', 'doi': '10.1145/1296843.1296863', 'url': 'https://doi.org/10.1145/1296843.1296863', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Dual educational electronic textbooks: the starlight platform', 'author': 'Grammenos, Dimitris and Savidis, Anthony and Georgalis, Yannis and Bourdenas, Themistoklis and Stephanidis, Constantine', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296863'}"
A software model to support collaborative mathematical work between braille and sighted users,10.1145/1296843.1296864,"In this paper we describe a software model that we have developed within the framework of the MaWEn project (Mathematical Working Environment). Based on the MathML standard, this model enables collaboration between sighted people and users of Braille. It allows for synchronisation of Braille and graphical views of scientific contents as well as offering improved navigational functions for Braille users, in both reading and editing modes. The UMCL (Universal Maths Conversion Library) is used to support various national Braille Mathematical notations. After presenting the model, its implementation in MaWEn prototypes is described.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'braille, collaborative work, conversion, inclusive education, mathematics', 'numpages': '8', 'pages': '115–122', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'In this paper we describe a software model that we have developed within the framework of the MaWEn project (Mathematical Working Environment). Based on the MathML standard, this model enables collaboration between sighted people and users of Braille. It allows for synchronisation of Braille and graphical views of scientific contents as well as offering improved navigational functions for Braille users, in both reading and editing modes. The UMCL (Universal Maths Conversion Library) is used to support various national Braille Mathematical notations. After presenting the model, its implementation in MaWEn prototypes is described.', 'doi': '10.1145/1296843.1296864', 'url': 'https://doi.org/10.1145/1296843.1296864', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'A software model to support collaborative mathematical work between braille and sighted users', 'author': 'Archambault, Dominique and St\\""{o}ger, Bernhard and Batusic, Mario and Fahrengruber, Claudia and Miesenberger, Klaus', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296864'}"
Techniques to assist in developing accessibility engineers,10.1145/1296843.1296865,This paper describes techniques used in a recent computer science course designed to develop accessibility engineers. It provides sufficient detail for other instructors to replicate the highly successful experience that resulted. It also discuses a number of results of the course that act as indicators of its success.,"{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'accessibility, assistive technology, universal access, universal access reference model, usability, user-system model', 'numpages': '8', 'pages': '123–130', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'This paper describes techniques used in a recent computer science course designed to develop accessibility engineers. It provides sufficient detail for other instructors to replicate the highly successful experience that resulted. It also discuses a number of results of the course that act as indicators of its success.', 'doi': '10.1145/1296843.1296865', 'url': 'https://doi.org/10.1145/1296843.1296865', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Techniques to assist in developing accessibility engineers', 'author': 'Carter, Jim A. and Fourney, David W.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296865'}"
Session details: Older and younger,10.1145/3245828,Abstract not available,"{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3245828', 'url': 'https://doi.org/10.1145/3245828', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Session details: Older and younger', 'author': 'Yesilada, Yeliz', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3245828'}"
Providing good memory cues for people with episodic memory impairment,10.1145/1296843.1296867,"Alzheimer's disease impairs episodic memory and subtly and progressively robs people of their ability to remember their recent experiences. In this paper, we describe two studies that lead to a better understanding of how caregivers use cues to support episodic memory impairment and what types of cues are best for supporting recollection. We also show how good memory cues differ between people with and without episodic memory impairment. We discuss how this improved understanding impacts the design of lifelogging technologies for automatically capturing and extracting the best memory cues to assist overburdened caregivers and people with episodic memory impairment in supporting recollection of episodic memory.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': ""alzheimer's disease, caregiver burden, cues, elders, episodic memory"", 'numpages': '8', 'pages': '131–138', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Alzheimer's disease impairs episodic memory and subtly and progressively robs people of their ability to remember their recent experiences. In this paper, we describe two studies that lead to a better understanding of how caregivers use cues to support episodic memory impairment and what types of cues are best for supporting recollection. We also show how good memory cues differ between people with and without episodic memory impairment. We discuss how this improved understanding impacts the design of lifelogging technologies for automatically capturing and extracting the best memory cues to assist overburdened caregivers and people with episodic memory impairment in supporting recollection of episodic memory."", 'doi': '10.1145/1296843.1296867', 'url': 'https://doi.org/10.1145/1296843.1296867', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Providing good memory cues for people with episodic memory impairment', 'author': 'Lee, Matthew L. and Dey, Anind K.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296867'}"
Data visualisation and data mining technology for supporting care for older people,10.1145/1296843.1296868,"The overall purpose of the research discussed here is the enhancement of home-based care by revealing individual patterns in the life of a person, through modelling of the ""busyness"" of activity in their dwelling, so that care can be better tailored to their needs and changing circumstances. The use of data mining and on-line analytical processing (OLAP) is potentially interesting in this context because of the possibility of exploring, detecting and predicting changes in the level of activity of people's movement that may reflect change in well-being. An investigation is presented here into the use of data mining and visualisation to illustrate activity from sensor data from a trial project run in a domestic context.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'assistive technology, data mining, independent living, older adults, visualisation', 'numpages': '8', 'pages': '139–146', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'The overall purpose of the research discussed here is the enhancement of home-based care by revealing individual patterns in the life of a person, through modelling of the ""busyness"" of activity in their dwelling, so that care can be better tailored to their needs and changing circumstances. The use of data mining and on-line analytical processing (OLAP) is potentially interesting in this context because of the possibility of exploring, detecting and predicting changes in the level of activity of people\'s movement that may reflect change in well-being. An investigation is presented here into the use of data mining and visualisation to illustrate activity from sensor data from a trial project run in a domestic context.', 'doi': '10.1145/1296843.1296868', 'url': 'https://doi.org/10.1145/1296843.1296868', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Data visualisation and data mining technology for supporting care for older people', 'author': 'Gil, Nubia M. and Hine, Nicolas A. and Arnott, John L. and Hanson, Julienne and Curry, Richard G. and Amaral, Telmo and Osipovic, Dorota', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296868'}"
An operantly conditioned looking task for assessing infant auditory processing ability,10.1145/1296843.1296869,"In this paper, we describe the design and evaluation of a gaze-driven interface for the assessment of rapid auditory processing abilities in infants aged 4 to 6 months. A cross-modal operant conditioning procedure is used to reinforce anticipatory eye movements in response to changes in a continuous auditory stream. Using this procedure, we hope to develop a clinical tool that will enable early identification of individuals at risk for language-based learning impairments. Some of the unique opportunities and challenges inherent to designing for infant-computer interaction are discussed.","{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'keywords': 'early assessment, eye tracking, infant-computer interaction, language impairment, operant conditioning', 'numpages': '8', 'pages': '147–154', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'In this paper, we describe the design and evaluation of a gaze-driven interface for the assessment of rapid auditory processing abilities in infants aged 4 to 6 months. A cross-modal operant conditioning procedure is used to reinforce anticipatory eye movements in response to changes in a continuous auditory stream. Using this procedure, we hope to develop a clinical tool that will enable early identification of individuals at risk for language-based learning impairments. Some of the unique opportunities and challenges inherent to designing for infant-computer interaction are discussed.', 'doi': '10.1145/1296843.1296869', 'url': 'https://doi.org/10.1145/1296843.1296869', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'An operantly conditioned looking task for assessing infant auditory processing ability', 'author': 'Nawyn, Jason and Roesler, Cynthia and Realpe-Bonilla, Teresa and Choudhury, Naseem and Benasich, April A.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1296843.1296869'}"
Session details: Personal technologies,10.1145/3245829,Abstract not available,"{'series': ""Assets '07"", 'location': 'Tempe, Arizona, USA', 'booktitle': 'Proceedings of the 9th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3245829', 'url': 'https://doi.org/10.1145/3245829', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781595935731', 'year': '2007', 'title': 'Session details: Personal technologies', 'author': 'Feng, Jinjuan', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3245829'}"
