Title,DOI,Abstract,BibTeX
Session details: Sign Language \&amp; Captioning,10.1145/3257983,Abstract not available,"{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3257983', 'url': 'https://doi.org/10.1145/3257983', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Session details: Sign Language \\&amp; Captioning', 'author': 'Kushalnagar, Raja', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3257983'}"
Deaf and Hard-of-Hearing Perspectives on Imperfect Automatic Speech Recognition for Captioning One-on-One Meetings,10.1145/3132525.3132541,"Recent advances in Automatic Speech Recognition (ASR) have made this technology a potential solution for transcribing audio input in real-time for people who are Deaf or Hard of Hearing (DHH). However, ASR is imperfect; users must cope with errors in the output. While some prior research has studied ASR-generated transcriptions to provide captions for DHH people, there has not been a systematic study of how to best present captions that may include errors from ASR software nor how to make use of the ASR system's word-level confidence. We conducted two studies, with 21 and 107 DHH participants, to compare various methods of visually presenting the ASR output with certainty values. Participants answered subjective preference questions and provided feedback on how ASR captioning could be used with confidence display markup. Users preferred captioning styles with which they were already most familiar (that did not display confidence information), and they were concerned about the accuracy of ASR systems. While they expressed interest in systems that display word confidence during captions, they were concerned that text appearance changes may be distracting. The findings of this study should be useful for researchers and companies developing automated captioning systems for DHH users.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': 'user study, real-time captions, feedback, deaf and hard of hearing, communication, automatic speech recognition', 'numpages': '10', 'pages': '155–164', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Recent advances in Automatic Speech Recognition (ASR) have made this technology a potential solution for transcribing audio input in real-time for people who are Deaf or Hard of Hearing (DHH). However, ASR is imperfect; users must cope with errors in the output. While some prior research has studied ASR-generated transcriptions to provide captions for DHH people, there has not been a systematic study of how to best present captions that may include errors from ASR software nor how to make use of the ASR system's word-level confidence. We conducted two studies, with 21 and 107 DHH participants, to compare various methods of visually presenting the ASR output with certainty values. Participants answered subjective preference questions and provided feedback on how ASR captioning could be used with confidence display markup. Users preferred captioning styles with which they were already most familiar (that did not display confidence information), and they were concerned about the accuracy of ASR systems. While they expressed interest in systems that display word confidence during captions, they were concerned that text appearance changes may be distracting. The findings of this study should be useful for researchers and companies developing automated captioning systems for DHH users."", 'doi': '10.1145/3132525.3132541', 'url': 'https://doi.org/10.1145/3132525.3132541', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Deaf and Hard-of-Hearing Perspectives on Imperfect Automatic Speech Recognition for Captioning One-on-One Meetings', 'author': 'Berke, Larwan and Caulfield, Christopher and Huenerfauth, Matt', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132541'}"
Evaluating the Usability of Automatically Generated Captions for People who are Deaf or Hard of Hearing,10.1145/3132525.3132542,"The accuracy of Automated Speech Recognition (ASR) technology has improved, but it is still imperfect in many settings. Researchers who evaluate ASR performance often focus on improving the Word Error Rate (WER) metric, but WER has been found to have little correlation with human-subject performance on many applications. We propose a new captioning-focused evaluation metric that better predicts the impact of ASR recognition errors on the usability of automatically generated captions for people who are Deaf or Hard of Hearing (DHH). Through a user study with 30 DHH users, we compared our new metric with the traditional WER metric on a caption usability evaluation task. In a side-by-side comparison of pairs of ASR text output (with identical WER), the texts preferred by our new metric were preferred by DHH participants. Further, our metric had significantly higher correlation with DHH participants' subjective scores on the usability of a caption, as compared to the correlation between WER metric and participant subjective scores. This new metric could be used to select ASR systems for captioning applications, and it may be a better metric for ASR researchers to consider when optimizing ASR systems.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': 'real-time captioning system, caption usability evaluation, automatic speech recognition, accessibility for people who are deaf or hard-of-hearing', 'numpages': '10', 'pages': '165–174', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""The accuracy of Automated Speech Recognition (ASR) technology has improved, but it is still imperfect in many settings. Researchers who evaluate ASR performance often focus on improving the Word Error Rate (WER) metric, but WER has been found to have little correlation with human-subject performance on many applications. We propose a new captioning-focused evaluation metric that better predicts the impact of ASR recognition errors on the usability of automatically generated captions for people who are Deaf or Hard of Hearing (DHH). Through a user study with 30 DHH users, we compared our new metric with the traditional WER metric on a caption usability evaluation task. In a side-by-side comparison of pairs of ASR text output (with identical WER), the texts preferred by our new metric were preferred by DHH participants. Further, our metric had significantly higher correlation with DHH participants' subjective scores on the usability of a caption, as compared to the correlation between WER metric and participant subjective scores. This new metric could be used to select ASR systems for captioning applications, and it may be a better metric for ASR researchers to consider when optimizing ASR systems."", 'doi': '10.1145/3132525.3132542', 'url': 'https://doi.org/10.1145/3132525.3132542', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Evaluating the Usability of Automatically Generated Captions for People who are Deaf or Hard of Hearing', 'author': 'Kafle, Sushant and Huenerfauth, Matt', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132542'}"
Design and Psychometric Evaluation of an American Sign Language Translation of the System Usability Scale,10.1145/3132525.3132540,"In usability studies, designers and researchers frequently use subjective questions to evaluate participants' impression of the usability of some product. The System Usability Scale (SUS) is a popular standardized questionnaire consisting of ten English statements about the usability of a product, to which participants indicate their agreement on a five-point scale. Many deaf adults in the U.S. have lower levels of English reading literacy, but there are currently no standardized questionnaires similar to SUS for Deaf and Hard-of-Hearing (DHH) users who are fluent in American Sign Language (ASL). To facilitate the inclusion of such users in studies, we created an ASL translation of SUS following accepted methods of survey translation: using a bilingual team including native ASL signers who are members of the Deaf community, along with back-translation evaluation to determine whether the meaning of the original was preserved. To validate whether key psychometric properties were preserved during translation, we deployed the ASL instrument in a study with 30 DHH participants. By comparing the results to users? responses to another measurement instrument, along with scores from 10 additional DHH participants responding to the original English SUS, we verified the criterion validity and internal reliability of the new ""ASL-SUS."" We are disseminating the translated instrument to promote the inclusion of DHH users in HCI research studies or in usability testing of consumer products.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': 'translation, system usability scale, sus, internal reliability, criterion validity, asl-sus, american sign language', 'numpages': '10', 'pages': '175–184', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'In usability studies, designers and researchers frequently use subjective questions to evaluate participants\' impression of the usability of some product. The System Usability Scale (SUS) is a popular standardized questionnaire consisting of ten English statements about the usability of a product, to which participants indicate their agreement on a five-point scale. Many deaf adults in the U.S. have lower levels of English reading literacy, but there are currently no standardized questionnaires similar to SUS for Deaf and Hard-of-Hearing (DHH) users who are fluent in American Sign Language (ASL). To facilitate the inclusion of such users in studies, we created an ASL translation of SUS following accepted methods of survey translation: using a bilingual team including native ASL signers who are members of the Deaf community, along with back-translation evaluation to determine whether the meaning of the original was preserved. To validate whether key psychometric properties were preserved during translation, we deployed the ASL instrument in a study with 30 DHH participants. By comparing the results to users? responses to another measurement instrument, along with scores from 10 additional DHH participants responding to the original English SUS, we verified the criterion validity and internal reliability of the new ""ASL-SUS."" We are disseminating the translated instrument to promote the inclusion of DHH users in HCI research studies or in usability testing of consumer products.', 'doi': '10.1145/3132525.3132540', 'url': 'https://doi.org/10.1145/3132525.3132540', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Design and Psychometric Evaluation of an American Sign Language Translation of the System Usability Scale', 'author': 'Huenerfauth, Matt and Patel, Kasmira and Berke, Larwan', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132540'}"
Speed-Accuracy Tradeoffs for Detecting Sign Language Content in Video Sharing Sites,10.1145/3132525.3132559,"Sign language is the primary medium of communication for many people who are deaf or hard of hearing. Members of this community access online sign language (SL) content posted on video sharing sites to stay informed. Unfortunately, locating SL videos can be difficult since the text-based search on video sharing sites is based on metadata rather than on the video content. Low cost or real-time video classification techniques would be invaluable for improving access to this content. Our prior work developed a technique to identify SL content based on video features alone but is computationally expensive. Here we describe and evaluate three optimization strategies that have the potential to reduce the computation time without overly impacting precision and recall. Two optimizations reduce the cost of face-detection, whereas the third focuses on analyzing shorter segments of the video. Our results identify a combination of these techniques that yields a 96\% reduction in computation time while losing only 1\% in F1 score. To further reduce computation, we additionally explore a keyframe-based approach that achieves comparable recall but lower precision than the above techniques, making it appropriate as an early filter in a staged classifier.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': 'signal processing, sign language detection, computer vision', 'numpages': '5', 'pages': '185–189', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Sign language is the primary medium of communication for many people who are deaf or hard of hearing. Members of this community access online sign language (SL) content posted on video sharing sites to stay informed. Unfortunately, locating SL videos can be difficult since the text-based search on video sharing sites is based on metadata rather than on the video content. Low cost or real-time video classification techniques would be invaluable for improving access to this content. Our prior work developed a technique to identify SL content based on video features alone but is computationally expensive. Here we describe and evaluate three optimization strategies that have the potential to reduce the computation time without overly impacting precision and recall. Two optimizations reduce the cost of face-detection, whereas the third focuses on analyzing shorter segments of the video. Our results identify a combination of these techniques that yields a 96\\% reduction in computation time while losing only 1\\% in F1 score. To further reduce computation, we additionally explore a keyframe-based approach that achieves comparable recall but lower precision than the above techniques, making it appropriate as an early filter in a staged classifier.', 'doi': '10.1145/3132525.3132559', 'url': 'https://doi.org/10.1145/3132525.3132559', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Speed-Accuracy Tradeoffs for Detecting Sign Language Content in Video Sharing Sites', 'author': 'Shipman, Frank M. and Duggina, Satyakiran and Monteiro, Caio D.D. and Gutierrez-Osuna, Ricardo', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132559'}"
"Session details: Tactile, Haptic, and Augmented Reality Interfaces for Vision Loss",10.1145/3257984,Abstract not available,"{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3257984', 'url': 'https://doi.org/10.1145/3257984', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Session details: Tactile, Haptic, and Augmented Reality Interfaces for Vision Loss', 'author': 'Guerreiro, Tiago', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3257984'}"
FluxMarker: Enhancing Tactile Graphics with Dynamic Tactile Markers,10.1145/3132525.3132548,"For people with visual impairments, tactile graphics are an important means to learn and explore information. However, raised line tactile graphics created with traditional materials such as embossing are static. While available refreshable displays can dynamically change the content, they are still too expensive for many users, and are limited in size. These factors limit wide-spread adoption and the representation of large graphics or data sets. In this paper, we present FluxMaker, an inexpensive scalable system that renders dynamic information on top of static tactile graphics with movable tactile markers. These dynamic tactile markers can be easily reconfigured and used to annotate static raised line tactile graphics, including maps, graphs, and diagrams. We developed a hardware prototype that actuates magnetic tactile markers driven by low-cost and scalable electromagnetic coil arrays, which can be fabricated with standard printed circuit board manufacturing. We evaluate our prototype with six participants with visual impairments and found positive results across four application areas: location finding or navigating on tactile maps, data analysis, and physicalization, feature identification for tactile graphics, and drawing support. The user study confirms advantages in application domains such as education and data exploration.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': 'visual impairment, tangible interfaces, interactive tactile graphics, dynamic tactile markers', 'numpages': '10', 'pages': '190–199', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'For people with visual impairments, tactile graphics are an important means to learn and explore information. However, raised line tactile graphics created with traditional materials such as embossing are static. While available refreshable displays can dynamically change the content, they are still too expensive for many users, and are limited in size. These factors limit wide-spread adoption and the representation of large graphics or data sets. In this paper, we present FluxMaker, an inexpensive scalable system that renders dynamic information on top of static tactile graphics with movable tactile markers. These dynamic tactile markers can be easily reconfigured and used to annotate static raised line tactile graphics, including maps, graphs, and diagrams. We developed a hardware prototype that actuates magnetic tactile markers driven by low-cost and scalable electromagnetic coil arrays, which can be fabricated with standard printed circuit board manufacturing. We evaluate our prototype with six participants with visual impairments and found positive results across four application areas: location finding or navigating on tactile maps, data analysis, and physicalization, feature identification for tactile graphics, and drawing support. The user study confirms advantages in application domains such as education and data exploration.', 'doi': '10.1145/3132525.3132548', 'url': 'https://doi.org/10.1145/3132525.3132548', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'FluxMarker: Enhancing Tactile Graphics with Dynamic Tactile Markers', 'author': 'Suzuki, Ryo and Stangl, Abigale and Gross, Mark D. and Yeh, Tom', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132548'}"
Designing Interactions for 3D Printed Models with Blind People,10.1145/3132525.3132549,"Three-dimensional printed models have the potential to serve as powerful accessibility tools for blind people. Recently, researchers have developed methods to further enhance 3D prints by making them interactive: when a user touches a certain area in the model, the model speaks a description of the area. However, these interactive models were limited in terms of their functionalities and interaction techniques. We conducted a two-section study with 12 legally blind participants to fill in the gap between existing interactive model technologies and end users' needs, and explore design opportunities. In the first section of the study, we observed participants' behavior as they explored and identified models and their components. In the second section, we elicited user-defined input techniques that would trigger various functions from an interactive model. We identified five exploration activities (e.g., comparing tactile elements), four hand postures (e.g., using one hand to hold a model in the air), and eight gestures (e.g., using index finger to strike on a model) from the participants' exploration processes and aggregate their elicited input techniques. We derived key insights from our findings including: (1) design implications for I3M technologies, and (2) specific designs for interactions and functionalities for I3Ms.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': 'visually impairments, interactive 3d printed models, exploration behaviors, elicitation', 'numpages': '10', 'pages': '200–209', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Three-dimensional printed models have the potential to serve as powerful accessibility tools for blind people. Recently, researchers have developed methods to further enhance 3D prints by making them interactive: when a user touches a certain area in the model, the model speaks a description of the area. However, these interactive models were limited in terms of their functionalities and interaction techniques. We conducted a two-section study with 12 legally blind participants to fill in the gap between existing interactive model technologies and end users' needs, and explore design opportunities. In the first section of the study, we observed participants' behavior as they explored and identified models and their components. In the second section, we elicited user-defined input techniques that would trigger various functions from an interactive model. We identified five exploration activities (e.g., comparing tactile elements), four hand postures (e.g., using one hand to hold a model in the air), and eight gestures (e.g., using index finger to strike on a model) from the participants' exploration processes and aggregate their elicited input techniques. We derived key insights from our findings including: (1) design implications for I3M technologies, and (2) specific designs for interactions and functionalities for I3Ms."", 'doi': '10.1145/3132525.3132549', 'url': 'https://doi.org/10.1145/3132525.3132549', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Designing Interactions for 3D Printed Models with Blind People', 'author': 'Shi, Lei and Zhao, Yuhang and Azenkot, Shiri', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132549'}"
Evaluating Wrist-Based Haptic Feedback for Non-Visual Target Finding and Path Tracing on a 2D Surface,10.1145/3132525.3132538,"Precisely guiding a blind person's hand can be useful for a range of applications from tracing printed text to learning and understanding shapes and gestures. In this paper, we evaluate wrist-worn haptics as a directional hand guide. We implemented and evaluated the following haptic wristband variations: (1) four versus eight vibromotor designs; (2) vibration from only a single motor at a time versus from two adjacent motors using interpolation. To evaluate our designs, we conducted two studies: Study 1 (N=13, 2 blind) showed that participants could non-visually find targets and trace paths more quickly and accurately with single-motor feedback than with interpolated feedback, particularly when only four motors were used. Study 2 (N=14 blind or visually impaired participants) found that single-motor feedback with four motors was faster, more accurate, and most preferred compared to similar feedback with eight motors. We derive implications for the design of wrist-worn directional haptic feedback and discuss future work.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': 'wearable computing, haptic wristband, haptic feedback, blind user, accessibility', 'numpages': '10', 'pages': '210–219', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Precisely guiding a blind person's hand can be useful for a range of applications from tracing printed text to learning and understanding shapes and gestures. In this paper, we evaluate wrist-worn haptics as a directional hand guide. We implemented and evaluated the following haptic wristband variations: (1) four versus eight vibromotor designs; (2) vibration from only a single motor at a time versus from two adjacent motors using interpolation. To evaluate our designs, we conducted two studies: Study 1 (N=13, 2 blind) showed that participants could non-visually find targets and trace paths more quickly and accurately with single-motor feedback than with interpolated feedback, particularly when only four motors were used. Study 2 (N=14 blind or visually impaired participants) found that single-motor feedback with four motors was faster, more accurate, and most preferred compared to similar feedback with eight motors. We derive implications for the design of wrist-worn directional haptic feedback and discuss future work."", 'doi': '10.1145/3132525.3132538', 'url': 'https://doi.org/10.1145/3132525.3132538', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Evaluating Wrist-Based Haptic Feedback for Non-Visual Target Finding and Path Tracing on a 2D Surface', 'author': 'Hong, Jonggi and Pradhan, Alisha and Froehlich, Jon E. and Findlater, Leah', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132538'}"
Technology-Mediated Sight: A Case Study of Early Adopters of a Low Vision Assistive Technology,10.1145/3132525.3132552,"A case study of early adopters of a head-mounted assistive device for low vision provides the basis for a sociotechnical analysis of technology-mediated sight. Our research complements recent work in HCI focused on designing, building, and evaluating the performance of assistive devices for low vision by highlighting psychosocial and adaptive aspects of digitally enhanced vision. Through a series of semi-structured interviews with users of the eSight 2.0 device and customer-facing employees of the eSight company, we sought to better understand the social and emotional impacts associated with adoption of this type of low-vision assistive technology. Four analytic themes emerged from our interviews: 1) assessing the value of assistive technology in real life, 2) negotiating social engagement, 3) boundaries of sight, and 4) attitudes toward and expectations of technology. We introduce the concept of multiplicities of vision to describe technology-mediated sight as being a form of skilled vision and neither fully-human nor fully-digital, but rather, assembled through a combination of social and technical affordances. We propose that instead of seeing low-vision users through a deficit model of sight, HCI designers have more to gain by viewing people with low vision as individuals with a distinct type of skilled vision that is both socially and technologically mediated.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': 'qualitative research, low vision, head-mounted systems, assistive technology', 'numpages': '10', 'pages': '220–229', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'A case study of early adopters of a head-mounted assistive device for low vision provides the basis for a sociotechnical analysis of technology-mediated sight. Our research complements recent work in HCI focused on designing, building, and evaluating the performance of assistive devices for low vision by highlighting psychosocial and adaptive aspects of digitally enhanced vision. Through a series of semi-structured interviews with users of the eSight 2.0 device and customer-facing employees of the eSight company, we sought to better understand the social and emotional impacts associated with adoption of this type of low-vision assistive technology. Four analytic themes emerged from our interviews: 1) assessing the value of assistive technology in real life, 2) negotiating social engagement, 3) boundaries of sight, and 4) attitudes toward and expectations of technology. We introduce the concept of multiplicities of vision to describe technology-mediated sight as being a form of skilled vision and neither fully-human nor fully-digital, but rather, assembled through a combination of social and technical affordances. We propose that instead of seeing low-vision users through a deficit model of sight, HCI designers have more to gain by viewing people with low vision as individuals with a distinct type of skilled vision that is both socially and technologically mediated.', 'doi': '10.1145/3132525.3132552', 'url': 'https://doi.org/10.1145/3132525.3132552', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Technology-Mediated Sight: A Case Study of Early Adopters of a Low Vision Assistive Technology', 'author': 'Zolyomi, Annuska and Shukla, Anushree and Snyder, Jaime', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132552'}"
Session details: Supporting Communication,10.1145/3257985,Abstract not available,"{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3257985', 'url': 'https://doi.org/10.1145/3257985', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Session details: Supporting Communication', 'author': 'Brewer, Robin', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3257985'}"
Development and Theoretical Evaluation of Optimized Phonemic Interfaces,10.1145/3132525.3132537,"In this paper, optimized communication interfaces in which users select phonemes (sounds) instead of letters or whole words are presented and evaluated. Optimization is based on phoneme transition likelihoods (i.e., the probability of transitioning from one phoneme to another in a particular communication corpus), similar to letter-to-letter transition likelihoods used to optimize orthographic interfaces. However, it is unknown to what extent phoneme transition likelihoods vary by corpus, nor how optimizing based on different corpora affects the final interface efficiency. Here we used computational evaluations to compare phoneme transition likelihoods between various phonemic corpora and optimize phonemic interfaces with each corpus. Each interface's efficiency was evaluated against all the corpora. Phoneme-to-phoneme transitions were highly correlated across corpora (r = 0.7-0.86). Optimization based on phoneme-to-phoneme transition likelihoods improved efficiency by around 20-30\% compared to random phonemic layouts, regardless of the corpus used to optimize the interface. Optimizations using different corpora were similar, varying only by 3-5\%. We conclude that, if possible, future phonemic interfaces should be optimized via a corpus from the intended user's communication. If this is not possible, however, optimization still improved efficiency using all testing corpora, suggesting that optimizing via any relevant corpus is indicated over other layouts.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': ""phonemic interface, minimal movement capabilities, fitts' law, corpus-based optimizations, augmentative and alternative communication (aac)"", 'numpages': '10', 'pages': '230–239', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""In this paper, optimized communication interfaces in which users select phonemes (sounds) instead of letters or whole words are presented and evaluated. Optimization is based on phoneme transition likelihoods (i.e., the probability of transitioning from one phoneme to another in a particular communication corpus), similar to letter-to-letter transition likelihoods used to optimize orthographic interfaces. However, it is unknown to what extent phoneme transition likelihoods vary by corpus, nor how optimizing based on different corpora affects the final interface efficiency. Here we used computational evaluations to compare phoneme transition likelihoods between various phonemic corpora and optimize phonemic interfaces with each corpus. Each interface's efficiency was evaluated against all the corpora. Phoneme-to-phoneme transitions were highly correlated across corpora (r = 0.7-0.86). Optimization based on phoneme-to-phoneme transition likelihoods improved efficiency by around 20-30\\% compared to random phonemic layouts, regardless of the corpus used to optimize the interface. Optimizations using different corpora were similar, varying only by 3-5\\%. We conclude that, if possible, future phonemic interfaces should be optimized via a corpus from the intended user's communication. If this is not possible, however, optimization still improved efficiency using all testing corpora, suggesting that optimizing via any relevant corpus is indicated over other layouts."", 'doi': '10.1145/3132525.3132537', 'url': 'https://doi.org/10.1145/3132525.3132537', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Development and Theoretical Evaluation of Optimized Phonemic Interfaces', 'author': 'Cler, Gabriel J. and Stepp, Cara E.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132537'}"
Evaluating an iPad Game to Address Overselectivity in Preliterate AAC Users with Minimal Verbal Behavior,10.1145/3132525.3132551,"Overselectivity is a learning challenge that is largely unaddressed in the assistive technology community. Screening and intervention, done by specialists, is time-intensive and requires substantial training. Little to no treatments are available to the broader population of preliterate, minimally verbal individuals. In this work, we examine the impact of an iPad game based on the tenets of behavioral therapy to mitigate overselectivity. We developed software-based techniques and evaluated the system using established methods from the field of Special Education. We present the results of a deployment in a special education school that demonstrates that an assistive tablet game is a feasible means of addressing overselectivity, and we present generalizable technological features drawn from evidenced-based therapies to consider in future assistive technologies. We suggest that designers of assistive technology systems, particularly those who address physical, cognitive, and behavioral difficulties for preliterate AAC users, should consider overselectivity as a potential co-occurring condition.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': 'tablet games, overselectivity, multiple cue responding, language development, children, autism, assistive technology, aac', 'numpages': '10', 'pages': '240–249', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Overselectivity is a learning challenge that is largely unaddressed in the assistive technology community. Screening and intervention, done by specialists, is time-intensive and requires substantial training. Little to no treatments are available to the broader population of preliterate, minimally verbal individuals. In this work, we examine the impact of an iPad game based on the tenets of behavioral therapy to mitigate overselectivity. We developed software-based techniques and evaluated the system using established methods from the field of Special Education. We present the results of a deployment in a special education school that demonstrates that an assistive tablet game is a feasible means of addressing overselectivity, and we present generalizable technological features drawn from evidenced-based therapies to consider in future assistive technologies. We suggest that designers of assistive technology systems, particularly those who address physical, cognitive, and behavioral difficulties for preliterate AAC users, should consider overselectivity as a potential co-occurring condition.', 'doi': '10.1145/3132525.3132551', 'url': 'https://doi.org/10.1145/3132525.3132551', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Evaluating an iPad Game to Address Overselectivity in Preliterate AAC Users with Minimal Verbal Behavior', 'author': 'Boyd, LouAnne E. and Ringland, Kathryn E. and Faucett, Heather and Hiniker, Alexis and Klein, Kimberley and Patel, Kanika and Hayes, Gillian R.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132551'}"
Using Participatory Design with Proxies with Children with Limited Communication,10.1145/3132525.3132527,"Including children with communication disorders in the participatory design and evaluation of digital technologies is challenging, as communication between designers and users - an important part of this approach - can be impacted. Using Participatory Design with Proxies (PDwP) supports the inclusion of input from different stakeholders, such as parents, teachers and Speech-Language Pathologists (SLPs), who can provide valuable insight and feedback to augment direct input from users, which may be severely limited. We describe how we used PDwP to design a digital living media system that motivates children with disabilities to use digital therapeutic and learning applications and supports communication and collaboration between users. We employed an iterative design process to fabricate three functional prototypes and used them as design probes in participants' home and school settings. We present lessons learned in the form of the strengths and shortcomings of using PDwP for designing systems for children with limited communication abilities.","{'series': ""ASSETS '17"", 'location': 'Baltimore, Maryland, USA', 'keywords': 'participatory design with proxies, digital living media systems, children with disabilities', 'numpages': '10', 'pages': '250–259', 'booktitle': 'Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Including children with communication disorders in the participatory design and evaluation of digital technologies is challenging, as communication between designers and users - an important part of this approach - can be impacted. Using Participatory Design with Proxies (PDwP) supports the inclusion of input from different stakeholders, such as parents, teachers and Speech-Language Pathologists (SLPs), who can provide valuable insight and feedback to augment direct input from users, which may be severely limited. We describe how we used PDwP to design a digital living media system that motivates children with disabilities to use digital therapeutic and learning applications and supports communication and collaboration between users. We employed an iterative design process to fabricate three functional prototypes and used them as design probes in participants' home and school settings. We present lessons learned in the form of the strengths and shortcomings of using PDwP for designing systems for children with limited communication abilities."", 'doi': '10.1145/3132525.3132527', 'url': 'https://doi.org/10.1145/3132525.3132527', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450349260', 'year': '2017', 'title': 'Using Participatory Design with Proxies with Children with Limited Communication', 'author': ""Hamidi, Foad and Baljko, Melanie and G\\'{o}mez, Isabel"", 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3132525.3132527'}"
