Title,DOI,Abstract,BibTeX
Session details: Web accessibility,10.1145/3253159,Abstract not available,"{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3253159', 'url': 'https://doi.org/10.1145/3253159', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Session details: Web accessibility', 'author': 'Bigham, Jeffrey P.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3253159'}"
The interplay between web aesthetics and accessibility,10.1145/2049536.2049564,"Visual aesthetics enhances user experience in the context of the World Wide Web (Web). Accordingly, many studies report positive relationships between Web aesthetics and facets of user experience like usability and credibility, but does this hold for accessibility also? This paper describes an empirical investigation towards this end. The aesthetic judgements of 30 sighted Web users were elicited to understand what types of Web design come across as being visually pleasing. Participants judged 50 homepages based on Lavie and Tractinsky's classical and expressive Web aesthetics framework. A cross-section of the homepages were then manually audited for accessibility compliance by 11 Web accessibility experts who used a heuristic evaluation technique known as the Barrier Walkthrough (BW) method to check for accessibility barriers that could affect people with visual impairments. Web pages judged on the classical dimension as being visually clean showed significant correlations with accessibility, suggesting that visual cleanness may be a suitable proxy measure for accessibility as far as people with visual impairments are concerned. Expressive designs and other aesthetic dimensions showed no such correlation, however, demonstrating that an expressive or aesthetically pleasing Web design is not a barrier to accessibility.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'web accessibility, visual aesthetics, user experience', 'numpages': '8', 'pages': '147–154', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Visual aesthetics enhances user experience in the context of the World Wide Web (Web). Accordingly, many studies report positive relationships between Web aesthetics and facets of user experience like usability and credibility, but does this hold for accessibility also? This paper describes an empirical investigation towards this end. The aesthetic judgements of 30 sighted Web users were elicited to understand what types of Web design come across as being visually pleasing. Participants judged 50 homepages based on Lavie and Tractinsky's classical and expressive Web aesthetics framework. A cross-section of the homepages were then manually audited for accessibility compliance by 11 Web accessibility experts who used a heuristic evaluation technique known as the Barrier Walkthrough (BW) method to check for accessibility barriers that could affect people with visual impairments. Web pages judged on the classical dimension as being visually clean showed significant correlations with accessibility, suggesting that visual cleanness may be a suitable proxy measure for accessibility as far as people with visual impairments are concerned. Expressive designs and other aesthetic dimensions showed no such correlation, however, demonstrating that an expressive or aesthetically pleasing Web design is not a barrier to accessibility."", 'doi': '10.1145/2049536.2049564', 'url': 'https://doi.org/10.1145/2049536.2049564', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'The interplay between web aesthetics and accessibility', 'author': 'Mbipom, Grace and Harper, Simon', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049564'}"
How voice augmentation supports elderly web users,10.1145/2049536.2049565,"Online Web applications have become widespread and have made our daily life more convenient. However, older adults often find such applications inaccessible because of age-related changes to their physical and cognitive abilities. Two of the reasons that older adults may shy away from the Web are fears of the unknown and of the consequences of incorrect actions. We are extending a voice-based augmentation technique originally developed for blind users. We want to reduce the cognitive load on older adults by providing contextual support. An experiment was conducted to evaluate how voice augmentation can support elderly users in using Web applications. Ten older adults participated in our study and their subjective evaluations showed how the system gave them confidence in completing Web forms. We believe that voice augmentation may help address the users' concerns arising from their low confidence levels.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'web accessibility, voice-based augmentation, older adults', 'numpages': '8', 'pages': '155–162', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Online Web applications have become widespread and have made our daily life more convenient. However, older adults often find such applications inaccessible because of age-related changes to their physical and cognitive abilities. Two of the reasons that older adults may shy away from the Web are fears of the unknown and of the consequences of incorrect actions. We are extending a voice-based augmentation technique originally developed for blind users. We want to reduce the cognitive load on older adults by providing contextual support. An experiment was conducted to evaluate how voice augmentation can support elderly users in using Web applications. Ten older adults participated in our study and their subjective evaluations showed how the system gave them confidence in completing Web forms. We believe that voice augmentation may help address the users' concerns arising from their low confidence levels."", 'doi': '10.1145/2049536.2049565', 'url': 'https://doi.org/10.1145/2049536.2049565', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'How voice augmentation supports elderly web users', 'author': 'Sato, Daisuke and Kobayashi, Masatomo and Takagi, Hironobu and Asakawa, Chieko and Tanaka, Jiro', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049565'}"
Monitoring accessibility: large scale evaluations at a Geo political level,10.1145/2049536.2049566,"Once we assumed that Web accessibility is a right, we implicitly state the necessity of a governance of it. Beyond any regulation, institutions must provide themselves with suitable tools to control and support accessibility on typically large scale scenarios of content and resources. No doubt, the economic impact and effectiveness of these tools affect accessibility level. In this paper, we propose an application to effectively monitor Web accessibility from a geo-political point of view, by referring resources to the specific (category of) institutions which are in charge of it and to the geographical places they are addressed to. Snapshots of such a macro level spatial-geo-political analysis can be used to effectively focus investments and skills where they are actually necessary.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'web accessibility, automated evaluation, accessibility evaluation', 'numpages': '8', 'pages': '163–170', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Once we assumed that Web accessibility is a right, we implicitly state the necessity of a governance of it. Beyond any regulation, institutions must provide themselves with suitable tools to control and support accessibility on typically large scale scenarios of content and resources. No doubt, the economic impact and effectiveness of these tools affect accessibility level. In this paper, we propose an application to effectively monitor Web accessibility from a geo-political point of view, by referring resources to the specific (category of) institutions which are in charge of it and to the geographical places they are addressed to. Snapshots of such a macro level spatial-geo-political analysis can be used to effectively focus investments and skills where they are actually necessary.', 'doi': '10.1145/2049536.2049566', 'url': 'https://doi.org/10.1145/2049536.2049566', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Monitoring accessibility: large scale evaluations at a Geo political level', 'author': 'Mirri, Silvia and Muratori, Ludovico Antonio and Salomoni, Paola', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049566'}"
Session details: Mobile and ubiquitious UI,10.1145/3253160,Abstract not available,"{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3253160', 'url': 'https://doi.org/10.1145/3253160', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Session details: Mobile and ubiquitious UI', 'author': 'Harper, Simon', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3253160'}"
A mobile phone based personal narrative system,10.1145/2049536.2049568,"Currently available commercial Augmentative and Alternative Communication (AAC) technology makes little use of computing power to improve the access to words and phrases for personal narrative, an essential part of social interaction. In this paper, we describe the development and evaluation of a mobile phone application to enable data collection for a personal narrative system for children with severe speech and physical impairments (SSPI). Based on user feedback from the previous project ""How was School today?"" we developed a modular system where school staff can use a mobile phone to track interaction with people and objects and user location at school. The phone also allows taking digital photographs and recording voice message sets by both school staff and parents/carers at home. These sets can be played back by the child for immediate narrative sharing similar to established AAC device interaction using sequential voice recorders. The mobile phone sends all the gathered data to a remote server. The data can then be used for automatic narrative generation on the child's PC based communication aid. Early results from the ongoing evaluation of the application in a special school with two participants and school staff show that staff were able to track interactions, record voice messages and take photographs. Location tracking was less successful, but was supplemented by timetable information. The participating children were able to play back voice messages and show photographs on the mobile phone for interactive narrative sharing using both direct and switch activated playback options.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'personal narrative, language development, disability, cerebral palsy, augmentative and alternative communication (aac), assistive technology, accessibility', 'numpages': '8', 'pages': '171–178', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Currently available commercial Augmentative and Alternative Communication (AAC) technology makes little use of computing power to improve the access to words and phrases for personal narrative, an essential part of social interaction. In this paper, we describe the development and evaluation of a mobile phone application to enable data collection for a personal narrative system for children with severe speech and physical impairments (SSPI). Based on user feedback from the previous project ""How was School today?"" we developed a modular system where school staff can use a mobile phone to track interaction with people and objects and user location at school. The phone also allows taking digital photographs and recording voice message sets by both school staff and parents/carers at home. These sets can be played back by the child for immediate narrative sharing similar to established AAC device interaction using sequential voice recorders. The mobile phone sends all the gathered data to a remote server. The data can then be used for automatic narrative generation on the child\'s PC based communication aid. Early results from the ongoing evaluation of the application in a special school with two participants and school staff show that staff were able to track interactions, record voice messages and take photographs. Location tracking was less successful, but was supplemented by timetable information. The participating children were able to play back voice messages and show photographs on the mobile phone for interactive narrative sharing using both direct and switch activated playback options.', 'doi': '10.1145/2049536.2049568', 'url': 'https://doi.org/10.1145/2049536.2049568', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'A mobile phone based personal narrative system', 'author': 'Black, Rolf and Waller, Annalu and Tintarev, Nava and Reiter, Ehud and Reddington, Joseph', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049568'}"
Blind people and mobile touch-based text-entry: acknowledging the need for different flavors,10.1145/2049536.2049569,"The emergence of touch-based mobile devices brought fresh and exciting possibilities. These came at the cost of a considerable number of novel challenges. They are particularly apparent with the blind population, as these devices lack tactile cues and are extremely visually demanding. Existing solutions resort to assistive screen reading software to compensate the lack of sight, still not all the information reaches the blind user. Good spatial ability is still required to have notion of the device and its interface, as well as the need to memorize buttons' position on screen. These abilities, as many other individual attributes as age, age of blindness onset or tactile sensibility are often forgotten, as the blind population is presented with the same methods ignoring capabilities and needs. Herein, we present a study with 13 blind people consisting of a touch screen text-entry task with four different methods. Results show that different capability levels have significant impact on performance and that this impact is related with the different methods' demands. These variances acknowledge the need of accounting for individual characteristics and giving space for difference, towards inclusive design.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'touch screens, text-entry, mobile, individual differences, blind', 'numpages': '8', 'pages': '179–186', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""The emergence of touch-based mobile devices brought fresh and exciting possibilities. These came at the cost of a considerable number of novel challenges. They are particularly apparent with the blind population, as these devices lack tactile cues and are extremely visually demanding. Existing solutions resort to assistive screen reading software to compensate the lack of sight, still not all the information reaches the blind user. Good spatial ability is still required to have notion of the device and its interface, as well as the need to memorize buttons' position on screen. These abilities, as many other individual attributes as age, age of blindness onset or tactile sensibility are often forgotten, as the blind population is presented with the same methods ignoring capabilities and needs. Herein, we present a study with 13 blind people consisting of a touch screen text-entry task with four different methods. Results show that different capability levels have significant impact on performance and that this impact is related with the different methods' demands. These variances acknowledge the need of accounting for individual characteristics and giving space for difference, towards inclusive design."", 'doi': '10.1145/2049536.2049569', 'url': 'https://doi.org/10.1145/2049536.2049569', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Blind people and mobile touch-based text-entry: acknowledging the need for different flavors', 'author': 'Oliveira, Jo\\~{a}o and Guerreiro, Tiago and Nicolau, Hugo and Jorge, Joaquim and Gon\\c{c}alves, Daniel', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049569'}"
Automatically generating tailored accessible user interfaces for ubiquitous services,10.1145/2049536.2049570,"Ambient Assisted Living environments provide support to people with disabilities and elderly people, usually at home. This concept can be extended to public spaces, where ubiquitous accessible services allow people with disabilities to access intelligent machines such as information kiosks. One of the key issues in achieving full accessibility is the instantaneous generation of an adapted accessible interface suited to the specific user that requests the service. In this paper we present the method used by the EGOKI interface generator to select the most suitable interaction resources and modalities for each user in the automatic creation of the interface. The validation of the interfaces generated for four different types of users is presented and discussed.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'ubiquitous computing, automatic user interface generation, adaptive systems, accessible user interfaces', 'numpages': '8', 'pages': '187–194', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Ambient Assisted Living environments provide support to people with disabilities and elderly people, usually at home. This concept can be extended to public spaces, where ubiquitous accessible services allow people with disabilities to access intelligent machines such as information kiosks. One of the key issues in achieving full accessibility is the instantaneous generation of an adapted accessible interface suited to the specific user that requests the service. In this paper we present the method used by the EGOKI interface generator to select the most suitable interaction resources and modalities for each user in the automatic creation of the interface. The validation of the interfaces generated for four different types of users is presented and discussed.', 'doi': '10.1145/2049536.2049570', 'url': 'https://doi.org/10.1145/2049536.2049570', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Automatically generating tailored accessible user interfaces for ubiquitous services', 'author': ""Abascal, Julio and Aizpurua, Amaia and Cearreta, Idoia and Gamecho, Borja and Garay-Vitoria, Nestor and Mi\\~{n}\\'{o}n, Ra\\'{u}l"", 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049570'}"
Session details: Supporting visual interaction,10.1145/3253161,Abstract not available,"{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3253161', 'url': 'https://doi.org/10.1145/3253161', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Session details: Supporting visual interaction', 'author': 'Sears, Andrew', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3253161'}"
Improving calibration time and accuracy for situation-specific models of color differentiation,10.1145/2049536.2049572,"Color vision deficiencies (CVDs) cause problems in situations where people need to differentiate the colors used in digital displays. Recoloring tools exist to reduce the problem, but these tools need a model of the user's color-differentiation ability in order to work. Situation-specific models are a recent approach that accounts for all of the factors affecting a person's CVD (including genetic, acquired, and environmental causes) by using calibration data to form the model. This approach works well, but requires repeated calibration - and the best available calibration procedure takes more than 30 minutes. To address this limitation, we have developed a new situation-specific model of human color differentiation (called ICD-2) that needs far fewer calibration trials. The new model uses a color space that better matches human color vision compared to the RGB space of the old model, and can therefore extract more meaning from each calibration test. In an empirical comparison, we found that ICD-2 is 24 times faster than the old approach, and had small but significant gains in accuracy. The efficiency of ICD-2 makes it feasible for situation-specific models of individual color differentiation to be used in the real world.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'modeling, color vision deficiency (cvd), color differentiation, color blindness, adaptation tools', 'numpages': '8', 'pages': '195–202', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Color vision deficiencies (CVDs) cause problems in situations where people need to differentiate the colors used in digital displays. Recoloring tools exist to reduce the problem, but these tools need a model of the user's color-differentiation ability in order to work. Situation-specific models are a recent approach that accounts for all of the factors affecting a person's CVD (including genetic, acquired, and environmental causes) by using calibration data to form the model. This approach works well, but requires repeated calibration - and the best available calibration procedure takes more than 30 minutes. To address this limitation, we have developed a new situation-specific model of human color differentiation (called ICD-2) that needs far fewer calibration trials. The new model uses a color space that better matches human color vision compared to the RGB space of the old model, and can therefore extract more meaning from each calibration test. In an empirical comparison, we found that ICD-2 is 24 times faster than the old approach, and had small but significant gains in accuracy. The efficiency of ICD-2 makes it feasible for situation-specific models of individual color differentiation to be used in the real world."", 'doi': '10.1145/2049536.2049572', 'url': 'https://doi.org/10.1145/2049536.2049572', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Improving calibration time and accuracy for situation-specific models of color differentiation', 'author': 'Flatla, David R. and Gutwin, Carl', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049572'}"
Supporting blind photography,10.1145/2049536.2049573,"Blind people want to take photographs for the same reasons as others -- to record important events, to share experiences, and as an outlet for artistic expression. Furthermore, both automatic computer vision technology and human-powered services can be used to give blind people feedback on their environment, but to work their best these systems need high-quality photos as input. In this paper, we present the results of a large survey that shows how blind people are currently using cameras. Next, we introduce EasySnap, an application that provides audio feedback to help blind people take pictures of objects and people and show that blind photographers take better photographs with this feedback. We then discuss how we iterated on the portrait functionality to create a new application called PortraitFramer designed specifically for this function. Finally, we present the results of an in-depth study with 15 blind and low-vision participants, showing that they could pick up how to successfully use the application very quickly.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'visually impaired, photography, camera, blind', 'numpages': '8', 'pages': '203–210', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Blind people want to take photographs for the same reasons as others -- to record important events, to share experiences, and as an outlet for artistic expression. Furthermore, both automatic computer vision technology and human-powered services can be used to give blind people feedback on their environment, but to work their best these systems need high-quality photos as input. In this paper, we present the results of a large survey that shows how blind people are currently using cameras. Next, we introduce EasySnap, an application that provides audio feedback to help blind people take pictures of objects and people and show that blind photographers take better photographs with this feedback. We then discuss how we iterated on the portrait functionality to create a new application called PortraitFramer designed specifically for this function. Finally, we present the results of an in-depth study with 15 blind and low-vision participants, showing that they could pick up how to successfully use the application very quickly.', 'doi': '10.1145/2049536.2049573', 'url': 'https://doi.org/10.1145/2049536.2049573', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Supporting blind photography', 'author': 'Jayant, Chandrika and Ji, Hanjie and White, Samuel and Bigham, Jeffrey P.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049573'}"
On the intelligibility of fast synthesized speech for individuals with early-onset blindness,10.1145/2049536.2049574,"People with visual disabilities increasingly use text-to-speech synthesis as a primary output modality for interaction with computers. Surprisingly, there have been no systematic comparisons of the performance of different text-to-speech systems for this user population. In this paper we report the results of a pilot experiment on the intelligibility of fast synthesized speech for individuals with early-onset blindness. Using an open-response recall task, we collected data on four synthesis systems representing two major approaches to text-to-speech synthesis: formant-based synthesis and concatenative unit selection synthesis. We found a significant effect of speaking rate on intelligibility of synthesized speech, and a trend towards significance for synthesizer type. In post-hoc analyses, we found that participant-related factors, including age and familiarity with a synthesizer and voice, also affect intelligibility of fast synthesized speech.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'text-to-speech', 'numpages': '8', 'pages': '211–218', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'People with visual disabilities increasingly use text-to-speech synthesis as a primary output modality for interaction with computers. Surprisingly, there have been no systematic comparisons of the performance of different text-to-speech systems for this user population. In this paper we report the results of a pilot experiment on the intelligibility of fast synthesized speech for individuals with early-onset blindness. Using an open-response recall task, we collected data on four synthesis systems representing two major approaches to text-to-speech synthesis: formant-based synthesis and concatenative unit selection synthesis. We found a significant effect of speaking rate on intelligibility of synthesized speech, and a trend towards significance for synthesizer type. In post-hoc analyses, we found that participant-related factors, including age and familiarity with a synthesizer and voice, also affect intelligibility of fast synthesized speech.', 'doi': '10.1145/2049536.2049574', 'url': 'https://doi.org/10.1145/2049536.2049574', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'On the intelligibility of fast synthesized speech for individuals with early-onset blindness', 'author': 'Stent, Amanda and Syrdal, Ann and Mishra, Taniya', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049574'}"
Session details: Posters and demonstrations,10.1145/3253162,Abstract not available,"{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3253162', 'url': 'https://doi.org/10.1145/3253162', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Session details: Posters and demonstrations', 'author': 'Ferres, Leo', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3253162'}"
A straight-talking case study,10.1145/2049536.2049576,The Straight-Talking User Group within Dundee University's School of Computing aims to create a place where adults with complex disabilities can meet to explore technology and where they can work with researchers to develop better technology. A pilot project has shown the potential for this type of centre is terms of increasing the self-esteem and motivation of participants and raising expectations of what people are able to achieve.,"{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'voice output communication aids (voca), user-centred design, severe speech and physical impairments (sspi), computing, augmentative and alternative communication (aac)', 'numpages': '2', 'pages': '219–220', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""The Straight-Talking User Group within Dundee University's School of Computing aims to create a place where adults with complex disabilities can meet to explore technology and where they can work with researchers to develop better technology. A pilot project has shown the potential for this type of centre is terms of increasing the self-esteem and motivation of participants and raising expectations of what people are able to achieve."", 'doi': '10.1145/2049536.2049576', 'url': 'https://doi.org/10.1145/2049536.2049576', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'A straight-talking case study', 'author': 'Waller, Annalu and Prior, Suzanne and Cummins, Kathleen', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049576'}"
A tactile-thermal display for haptic exploration of virtual paintings,10.1145/2049536.2049577,"To enable individuals who are blind and visually impaired to participate fully in the world around them, it is important to make all environments accessible to them. This includes art museums which provide opportunities for cultural education and personal interest/enjoyment. Our interest focuses on the portrayal of paintings through refreshable haptic displays from their digital representations. As a complement to representing the structural elements (i.e., objects and shapes) in a painting, we believe it is also important to provide a personal experience of the style and expressiveness of the artist. This paper proposes a haptic display and display methods to do so. The haptic display consists of: (1) a pin matrix display to the fingers to relay tactile texture information about brushstroke, (2) a thermal display on which the warm-cold spectrum of colors is mapped, and (3) the sensing of location within the painting used to change tactile and thermal feedback to create contrasts within a painting.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'visually impaired, haptics, assistive technology, art', 'numpages': '2', 'pages': '221–222', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'To enable individuals who are blind and visually impaired to participate fully in the world around them, it is important to make all environments accessible to them. This includes art museums which provide opportunities for cultural education and personal interest/enjoyment. Our interest focuses on the portrayal of paintings through refreshable haptic displays from their digital representations. As a complement to representing the structural elements (i.e., objects and shapes) in a painting, we believe it is also important to provide a personal experience of the style and expressiveness of the artist. This paper proposes a haptic display and display methods to do so. The haptic display consists of: (1) a pin matrix display to the fingers to relay tactile texture information about brushstroke, (2) a thermal display on which the warm-cold spectrum of colors is mapped, and (3) the sensing of location within the painting used to change tactile and thermal feedback to create contrasts within a painting.', 'doi': '10.1145/2049536.2049577', 'url': 'https://doi.org/10.1145/2049536.2049577', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'A tactile-thermal display for haptic exploration of virtual paintings', 'author': 'Hribar, Victoria E. and Pawluk, Dianne T.V.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049577'}"
Access lecture: a mobile application providing visual access to classroom material,10.1145/2049536.2049578,"Following along with course lecture material is a critical challenge for low vision students. Access Lecture is a mobile, touch-screen application that will aid low vision students in viewing class notes in real-time. This paper presents the system overview, features, and initial feedback on the system. Current status and next steps are also presented.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'visual impairment, tablet, programming, mobile systems', 'numpages': '2', 'pages': '223–224', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Following along with course lecture material is a critical challenge for low vision students. Access Lecture is a mobile, touch-screen application that will aid low vision students in viewing class notes in real-time. This paper presents the system overview, features, and initial feedback on the system. Current status and next steps are also presented.', 'doi': '10.1145/2049536.2049578', 'url': 'https://doi.org/10.1145/2049536.2049578', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Access lecture: a mobile application providing visual access to classroom material', 'author': 'Ludi, Stephanie and Canter, Alex and Ellis, Lindsey and Shrestha, Abhishek', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049578'}"
An integrated system for blind day-to-day life autonomy,10.1145/2049536.2049579,"The autonomy of blind people in their daily life depends on their knowledge of the surrounding world, and they are aided by keen senses and assistive devices that help them to deduce their surroundings. Existing solutions require that users carry a wide range of devices and, mostly, do not include mechanisms to ensure the autonomy of users in the event of system failure. This paper presents the nav4b system that combines guidance and navigation with object's recognition, extending traditional aids (white cane and smartphone). A working prototype was installed on the UTAD campus to perform experiments with blind users.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'mobile technology, blindness, assistive technology', 'numpages': '2', 'pages': '225–226', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""The autonomy of blind people in their daily life depends on their knowledge of the surrounding world, and they are aided by keen senses and assistive devices that help them to deduce their surroundings. Existing solutions require that users carry a wide range of devices and, mostly, do not include mechanisms to ensure the autonomy of users in the event of system failure. This paper presents the nav4b system that combines guidance and navigation with object's recognition, extending traditional aids (white cane and smartphone). A working prototype was installed on the UTAD campus to perform experiments with blind users."", 'doi': '10.1145/2049536.2049579', 'url': 'https://doi.org/10.1145/2049536.2049579', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'An integrated system for blind day-to-day life autonomy', 'author': ""Fernandes, Hugo and Faria, Jos\\'{e} and Paredes, Hugo and Barroso, Jo\\~{a}o"", 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049579'}"
Audio haptic videogaming for navigation skills in learners who are blind,10.1145/2049536.2049580,"The purpose of this study was to determine whether the use of audio and a haptic-based videogame has an impact on the development of Orientation and Mobility (O&amp;M) skills in school-age blind learners. The video game Audio Haptic Maze (AHM) was designed, developed and its usability and cognitive impact was evaluated to determine the impact on the development of O&amp;M skills. The results show that the interfaces used in the videogame are usable and appropiately designed, and that the haptic interface is as effective as the audio interface for O&amp;M purposes.","{'series': ""ASSETS '11"", 'location': 'Dundee, Scotland, UK', 'keywords': 'people who are blind, orientation, mobility, haptic and audio interfaces', 'numpages': '2', 'pages': '227–228', 'booktitle': 'The Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'The purpose of this study was to determine whether the use of audio and a haptic-based videogame has an impact on the development of Orientation and Mobility (O&amp;M) skills in school-age blind learners. The video game Audio Haptic Maze (AHM) was designed, developed and its usability and cognitive impact was evaluated to determine the impact on the development of O&amp;M skills. The results show that the interfaces used in the videogame are usable and appropiately designed, and that the haptic interface is as effective as the audio interface for O&amp;M purposes.', 'doi': '10.1145/2049536.2049580', 'url': 'https://doi.org/10.1145/2049536.2049580', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450309202', 'year': '2011', 'title': 'Audio haptic videogaming for navigation skills in learners who are blind', 'author': ""S\\'{a}nchez, Jaime and Espinoza, Mat\\'{\\i}as"", 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/2049536.2049580'}"
