Title,DOI,Abstract,BibTeX
Note-taker 2.0: the next step toward enabling students who are legally blind to take notes in class,10.1145/1878803.1878828,"In-class note-taking is a vital learning activity in secondary and post-secondary classrooms. The process of note-taking helps students stay focused on the instruction, forces them to cognitively process what is being presented, and better retain what has been taught, even if they never refer to their notes after the class. However, note-taking is difficult for students with low vision, or who are legally blind for two reasons. First, they are less able to see what is being presented at the front of them room, and second, they must repeatedly switch between the far-sight task of viewing the front of the room, and the near-sight task of taking notes. This paper describes ongoing research aimed at developing a portable assistive device (called the Note-Taker) that a student can take to class, to assist in the process of taking notes. It describes the principles that have guided the development of the proof-of-concept Note-Taker prototype and the Note-Taker 2.0 prototype. Initial testing of those prototypes has been encouraging, but some significant problems remain to be solved. Proposed solutions are currently being implemented, and appear to be effective. If ongoing usability testing confirms their effectiveness, they will be implemented on the planned Note-Taker 3.0 prototype.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'lecture notes, legal blindness, low vision, note-taker, note-taking', 'numpages': '8', 'pages': '131–138', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'In-class note-taking is a vital learning activity in secondary and post-secondary classrooms. The process of note-taking helps students stay focused on the instruction, forces them to cognitively process what is being presented, and better retain what has been taught, even if they never refer to their notes after the class. However, note-taking is difficult for students with low vision, or who are legally blind for two reasons. First, they are less able to see what is being presented at the front of them room, and second, they must repeatedly switch between the far-sight task of viewing the front of the room, and the near-sight task of taking notes. This paper describes ongoing research aimed at developing a portable assistive device (called the Note-Taker) that a student can take to class, to assist in the process of taking notes. It describes the principles that have guided the development of the proof-of-concept Note-Taker prototype and the Note-Taker 2.0 prototype. Initial testing of those prototypes has been encouraging, but some significant problems remain to be solved. Proposed solutions are currently being implemented, and appear to be effective. If ongoing usability testing confirms their effectiveness, they will be implemented on the planned Note-Taker 3.0 prototype.', 'doi': '10.1145/1878803.1878828', 'url': 'https://doi.org/10.1145/1878803.1878828', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Note-taker 2.0: the next step toward enabling students who are legally blind to take notes in class', 'author': 'Hayden, David S. and Zhou, Liqing and Astrauskas, Michael J. and Black, John A.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878828'}"
Using accessible math textbooks with students who have learning disabilities,10.1145/1878803.1878829,Math is a subject that most students in K-12 participate in every school day. This includes students with learning disabilities as they are equally accountable to meeting general math curriculum requirements. Project SMART provided digital versions of math textbooks modified to include MathML for use by eighth grade students with various learning disabilities. A goal of Project SMART was to determine whether these accessible digital textbooks improved student test performance as compared to control groups using the same texts in print format with a traditional oral accommodation. The study also examined the extent to which using accessible math impacted student perceptions about math abilities. Students and most teachers found the accessible digital textbooks preferable to the print versions. This was generally reflected in higher test scores as well as consistently positive responses from qualitative measures obtained from ongoing student and teacher surveys.,"{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'accessibility, daisy, learning disabilities, math disabilities, mathml, print disabilities, visual impairments', 'numpages': '8', 'pages': '139–146', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Math is a subject that most students in K-12 participate in every school day. This includes students with learning disabilities as they are equally accountable to meeting general math curriculum requirements. Project SMART provided digital versions of math textbooks modified to include MathML for use by eighth grade students with various learning disabilities. A goal of Project SMART was to determine whether these accessible digital textbooks improved student test performance as compared to control groups using the same texts in print format with a traditional oral accommodation. The study also examined the extent to which using accessible math impacted student perceptions about math abilities. Students and most teachers found the accessible digital textbooks preferable to the print versions. This was generally reflected in higher test scores as well as consistently positive responses from qualitative measures obtained from ongoing student and teacher surveys.', 'doi': '10.1145/1878803.1878829', 'url': 'https://doi.org/10.1145/1878803.1878829', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Using accessible math textbooks with students who have learning disabilities', 'author': 'Lewis, Preston and Noble, Steve and Soiffer, Neil', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878829'}"
Relating computer tasks to existing knowledge to improve accessibility for older adults,10.1145/1878803.1878830,"Routine computer tasks are often difficult for older adult computer users to learn and remember. People tend to learn new tasks by relating new concepts to existing knowledge. However, even for 'basic' computer tasks there is little, if any, existing knowledge on which older adults can base their learning. This paper investigates a custom file management interface that was designed to aid discovery and learnability by providing interface objects that are familiar to the user. A study was conducted which examined the differences between older and younger computer users when undertaking routine file management tasks using the standard Windows desktop as compared with the custom interface. Results showed that older adult computer users requested help more than ten times as often as younger users when using a standard windows/mouse configuration, made more mistakes and also required significantly more confirmations than younger users. The custom interface showed improvements over standard Windows/mouse, with fewer confirmations and less help being required. Hence, there is potential for an interface that closely mimics the real world to improve computer accessibility for older adults, aiding self-discovery and learnability.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'human computer interaction, older adults', 'numpages': '8', 'pages': '147–154', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Routine computer tasks are often difficult for older adult computer users to learn and remember. People tend to learn new tasks by relating new concepts to existing knowledge. However, even for 'basic' computer tasks there is little, if any, existing knowledge on which older adults can base their learning. This paper investigates a custom file management interface that was designed to aid discovery and learnability by providing interface objects that are familiar to the user. A study was conducted which examined the differences between older and younger computer users when undertaking routine file management tasks using the standard Windows desktop as compared with the custom interface. Results showed that older adult computer users requested help more than ten times as often as younger users when using a standard windows/mouse configuration, made more mistakes and also required significantly more confirmations than younger users. The custom interface showed improvements over standard Windows/mouse, with fewer confirmations and less help being required. Hence, there is potential for an interface that closely mimics the real world to improve computer accessibility for older adults, aiding self-discovery and learnability."", 'doi': '10.1145/1878803.1878830', 'url': 'https://doi.org/10.1145/1878803.1878830', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Relating computer tasks to existing knowledge to improve accessibility for older adults', 'author': 'Hollinworth, Nic and Hwang, Faustina', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878830'}"
Session details: Communication,10.1145/3252143,Abstract not available,"{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3252143', 'url': 'https://doi.org/10.1145/3252143', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Session details: Communication', 'author': 'Hwang, Faustina', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3252143'}"
Click on bake to get cookies: guiding word-finding with semantic associations,10.1145/1878803.1878832,"It is challenging to navigate a dictionary consisting of thousands of entries in order to select appropriate words for building communication. This is particularly true for people with lexical access disorders like those present in aphasia. We make vocabulary navigation and word-finding easier by building a vocabulary network where links between words reflect human judgments of semantic relatedness. We report the results from a user study with people with aphasia that evaluated how our system (called ViVA) performs compared to a widely used vocabulary access system in which words are organized hierarchically into common categories and subcategories. The results indicate that word retrieval is significantly better with ViVA, but finding the first word to start a communication is still problematic and requires further investigation.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'adaptive user interfaces, aphasia, assistive communication, semantic networks, visual vocabularies', 'numpages': '8', 'pages': '155–162', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'It is challenging to navigate a dictionary consisting of thousands of entries in order to select appropriate words for building communication. This is particularly true for people with lexical access disorders like those present in aphasia. We make vocabulary navigation and word-finding easier by building a vocabulary network where links between words reflect human judgments of semantic relatedness. We report the results from a user study with people with aphasia that evaluated how our system (called ViVA) performs compared to a widely used vocabulary access system in which words are organized hierarchically into common categories and subcategories. The results indicate that word retrieval is significantly better with ViVA, but finding the first word to start a communication is still problematic and requires further investigation.', 'doi': '10.1145/1878803.1878832', 'url': 'https://doi.org/10.1145/1878803.1878832', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Click on bake to get cookies: guiding word-finding with semantic associations', 'author': 'Nikolova, Sonya and Tremaine, Marilyn and Cook, Perry R.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878832'}"
Are synthesized video descriptions acceptable?,10.1145/1878803.1878833,"We conducted a series of experiments to assess the feasibility of synthesized narrations to describe online videos. To reduce the cultural bias, we included adult blind or low-vision participants from Japan and the U.S. in the main study. Our research also includes a follow-up study we conducted in Japan to assess the effectiveness of synthesized video descriptions in realistic situations. The results showed that synthesized video descriptions were generally accepted in both countries. We also found that appropriate technology support allowed a novice describer to make effective video descriptions. Based on these results, we discuss the implications for developing a technology platform for describing online videos.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'audio description, online videos, speech synthesis, text-to-speech (tts), video description, web accessibility', 'numpages': '8', 'pages': '163–170', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'We conducted a series of experiments to assess the feasibility of synthesized narrations to describe online videos. To reduce the cultural bias, we included adult blind or low-vision participants from Japan and the U.S. in the main study. Our research also includes a follow-up study we conducted in Japan to assess the effectiveness of synthesized video descriptions in realistic situations. The results showed that synthesized video descriptions were generally accepted in both countries. We also found that appropriate technology support allowed a novice describer to make effective video descriptions. Based on these results, we discuss the implications for developing a technology platform for describing online videos.', 'doi': '10.1145/1878803.1878833', 'url': 'https://doi.org/10.1145/1878803.1878833', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Are synthesized video descriptions acceptable?', 'author': ""Kobayashi, Masatomo and O'Connell, Trisha and Gould, Bryan and Takagi, Hironobu and Asakawa, Chieko"", 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878833'}"
Broadening accessibility through special interests: a new approach for software customization,10.1145/1878803.1878834,"Individuals diagnosed with autism spectrum disorder (ASD) often fixate on narrow, restricted interests. These interests can be highly motivating, but they can also create attentional myopia, preventing individuals from pursuing a broad range of activities. Interestingly, researchers have found that preferred interests can be used to help individuals with ASD branch out and participate in educational, therapeutic, or social situations they might otherwise shun. When interventions are modified, such that an individual's interest is properly represented, task adherence and performance can increase. While this strategy has seen success in the research literature, it is difficult to implement on a large scale and therefore has not been widely adopted. This paper describes a software approach designed to solve this problem. The approach facilitates customization, allowing users to easily embed images of almost any special interest into computer-based interventions. Specifically, we describe an algorithm that will: (1) retrieve any image from the Google image database; (2) strip it of its background; and (3) embed it seamlessly into Flash-based computer programs. To evaluate our algorithm, we employed it in a naturalistic setting with eleven individuals (nine diagnosed with ASD and two diagnosed with other developmental disorders). We also tested its ability to retrieve and process examples of preferred interests previously reported in the ASD literature. The results indicate that our method was an easy and efficient way for users to customize our software programs. While we believe this model is uniquely suited for individuals with ASD, we also foresee this approach being useful for anyone that might like a quick and simple way to personalize software programs.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'autism, preferred interests, software and technology design', 'numpages': '8', 'pages': '171–178', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""Individuals diagnosed with autism spectrum disorder (ASD) often fixate on narrow, restricted interests. These interests can be highly motivating, but they can also create attentional myopia, preventing individuals from pursuing a broad range of activities. Interestingly, researchers have found that preferred interests can be used to help individuals with ASD branch out and participate in educational, therapeutic, or social situations they might otherwise shun. When interventions are modified, such that an individual's interest is properly represented, task adherence and performance can increase. While this strategy has seen success in the research literature, it is difficult to implement on a large scale and therefore has not been widely adopted. This paper describes a software approach designed to solve this problem. The approach facilitates customization, allowing users to easily embed images of almost any special interest into computer-based interventions. Specifically, we describe an algorithm that will: (1) retrieve any image from the Google image database; (2) strip it of its background; and (3) embed it seamlessly into Flash-based computer programs. To evaluate our algorithm, we employed it in a naturalistic setting with eleven individuals (nine diagnosed with ASD and two diagnosed with other developmental disorders). We also tested its ability to retrieve and process examples of preferred interests previously reported in the ASD literature. The results indicate that our method was an easy and efficient way for users to customize our software programs. While we believe this model is uniquely suited for individuals with ASD, we also foresee this approach being useful for anyone that might like a quick and simple way to personalize software programs."", 'doi': '10.1145/1878803.1878834', 'url': 'https://doi.org/10.1145/1878803.1878834', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Broadening accessibility through special interests: a new approach for software customization', 'author': 'Morris, Robert R. and Kirschbaum, Connor R. and Picard, Rosalind W.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878834'}"
Session details: Mobility,10.1145/3252144,Abstract not available,"{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3252144', 'url': 'https://doi.org/10.1145/3252144', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Session details: Mobility', 'author': 'Kurniawan, Sri', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3252144'}"
Vi-bowling: a tactile spatial exergame for individuals with visual impairments,10.1145/1878803.1878836,"Lack of sight forms a significant barrier to participate in physical activity. Consequently, individuals with visual impairments are at greater risk for developing serious health problems, such as obesity. Exergames are video games that provide physical exercise. For individuals with visual impairments, exergames have the potential to reduce health disparities as they may be safer to play and can be played without the help of others. This paper presents VI Bowling, a tactile/audio exergame that can be played using an inexpensive motion-sensing controller. VI Bowling explores tactile dowsing: a novel technique for performing spatial sensorimotor challenges, which can be used for motor learning. VI Bowling was evaluated with six blind adults. All players enjoyed VI Bowling and the challenge tactile dowsing provided. Players could throw their ball with an average error of 9.76 degrees using tactile dowsing. Participants achieved an average active energy expenditure of 4.61 kJ/Min while playing VI Bowling, which is comparable to walking.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'exergames, haptics, health, visual impairments', 'numpages': '8', 'pages': '179–186', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Lack of sight forms a significant barrier to participate in physical activity. Consequently, individuals with visual impairments are at greater risk for developing serious health problems, such as obesity. Exergames are video games that provide physical exercise. For individuals with visual impairments, exergames have the potential to reduce health disparities as they may be safer to play and can be played without the help of others. This paper presents VI Bowling, a tactile/audio exergame that can be played using an inexpensive motion-sensing controller. VI Bowling explores tactile dowsing: a novel technique for performing spatial sensorimotor challenges, which can be used for motor learning. VI Bowling was evaluated with six blind adults. All players enjoyed VI Bowling and the challenge tactile dowsing provided. Players could throw their ball with an average error of 9.76 degrees using tactile dowsing. Participants achieved an average active energy expenditure of 4.61 kJ/Min while playing VI Bowling, which is comparable to walking.', 'doi': '10.1145/1878803.1878836', 'url': 'https://doi.org/10.1145/1878803.1878836', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Vi-bowling: a tactile spatial exergame for individuals with visual impairments', 'author': 'Morelli, Tony and Foley, John and Folmer, Eelke', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878836'}"
Leveraging proprioception to make mobile phones more accessible to users with visual impairments,10.1145/1878803.1878837,"Accessing the advanced functions of a mobile phone is not a trivial task for users with visual impairments. They rely on screen readers and voice commands to discover and execute functions. In mobile situations, however, screen readers are not ideal because users may depend on their hearing for safety, and voice commands are difficult for a system to recognize in noisy environments. In this paper, we extend Virtual Shelves--an interaction technique that leverages proprioception to access application shortcuts--for visually impaired users. We measured the directional accuracy of visually impaired participants and found that they were less accurate than people with vision. We then built a functional prototype that uses an accelerometer and a gyroscope to sense its position and orientation. Finally, we evaluated the interaction and prototype by allowing participants to customize the placement of seven shortcuts within 15 regions. Participants were able to access shortcuts in their personal layout with 88.3\% accuracy in an average of 1.74 seconds.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'accessibility, mobile devices, proprioception, visual impairments', 'numpages': '8', 'pages': '187–194', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Accessing the advanced functions of a mobile phone is not a trivial task for users with visual impairments. They rely on screen readers and voice commands to discover and execute functions. In mobile situations, however, screen readers are not ideal because users may depend on their hearing for safety, and voice commands are difficult for a system to recognize in noisy environments. In this paper, we extend Virtual Shelves--an interaction technique that leverages proprioception to access application shortcuts--for visually impaired users. We measured the directional accuracy of visually impaired participants and found that they were less accurate than people with vision. We then built a functional prototype that uses an accelerometer and a gyroscope to sense its position and orientation. Finally, we evaluated the interaction and prototype by allowing participants to customize the placement of seven shortcuts within 15 regions. Participants were able to access shortcuts in their personal layout with 88.3\\% accuracy in an average of 1.74 seconds.', 'doi': '10.1145/1878803.1878837', 'url': 'https://doi.org/10.1145/1878803.1878837', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Leveraging proprioception to make mobile phones more accessible to users with visual impairments', 'author': 'Li, Frank Chun Yat and Dearman, David and Truong, Khai N.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878837'}"
Autonomous navigation through the city for the blind,10.1145/1878803.1878838,"Autonomous navigation in the city has become a necessity for people with visual disabilities, due to the fact that they now enjoy a higher degree of social insertion. As such, several technological solutions seek to assist with this autonomy. In this work, we present a study on the effect of the use of an easy-to-access, audio-based GPS software program on navigation through open spaces, and in particular on the stimulation of orientation and mobility skills in blind people. Results show that the use of the audio-based GPS software allowed blind users to be able to get to various destinations without the need for prior information on the environment, favoring the navigation of blind people in unfamiliar contexts, stimulating the use of different orientation and mobility skills, and finally providing help to users that habitually navigate spaces in the city only in the company of other people.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'assistive technology, mobile technology, orientation and mobility, people who are blind', 'numpages': '8', 'pages': '195–202', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Autonomous navigation in the city has become a necessity for people with visual disabilities, due to the fact that they now enjoy a higher degree of social insertion. As such, several technological solutions seek to assist with this autonomy. In this work, we present a study on the effect of the use of an easy-to-access, audio-based GPS software program on navigation through open spaces, and in particular on the stimulation of orientation and mobility skills in blind people. Results show that the use of the audio-based GPS software allowed blind users to be able to get to various destinations without the need for prior information on the environment, favoring the navigation of blind people in unfamiliar contexts, stimulating the use of different orientation and mobility skills, and finally providing help to users that habitually navigate spaces in the city only in the company of other people.', 'doi': '10.1145/1878803.1878838', 'url': 'https://doi.org/10.1145/1878803.1878838', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Autonomous navigation through the city for the blind', 'author': ""S\\'{a}nchez, Jaime and de la Torre, Natalia"", 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878838'}"
Session details: Approaches to therapy,10.1145/3252145,Abstract not available,"{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3252145', 'url': 'https://doi.org/10.1145/3252145', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Session details: Approaches to therapy', 'author': 'Tremaine, Marilyn', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3252145'}"
Introducing multimodal paper-digital interfaces for speech-language therapy,10.1145/1878803.1878840,"After a stroke or brain injury, it may be more difficult to understand language and communicate with others. Speech-language therapy may help an individual regain language and cope with changes in their communication abilities. Our research examines the process of speech-language therapy with an emphasis on the practices of therapists working with adults with aphasia and apraxia of speech. This paper presents findings from field work undertaken to inform the design of a mixed paper-digital interface prototype using multimodal digital pens. We describe and analyze therapists' initial reactions to the system and present two case studies of use by older adults undergoing speech-language therapy. We discuss the utility of multimodal paper-digital interfaces to assist therapy and describe our vision of a system to help therapists independently create custom interactive paper materials for their clients.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'communication, multimodal interaction, older adults, pen-based computing, speech-language therapy', 'numpages': '8', 'pages': '203–210', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': ""After a stroke or brain injury, it may be more difficult to understand language and communicate with others. Speech-language therapy may help an individual regain language and cope with changes in their communication abilities. Our research examines the process of speech-language therapy with an emphasis on the practices of therapists working with adults with aphasia and apraxia of speech. This paper presents findings from field work undertaken to inform the design of a mixed paper-digital interface prototype using multimodal digital pens. We describe and analyze therapists' initial reactions to the system and present two case studies of use by older adults undergoing speech-language therapy. We discuss the utility of multimodal paper-digital interfaces to assist therapy and describe our vision of a system to help therapists independently create custom interactive paper materials for their clients."", 'doi': '10.1145/1878803.1878840', 'url': 'https://doi.org/10.1145/1878803.1878840', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Introducing multimodal paper-digital interfaces for speech-language therapy', 'author': 'Piper, Anne Marie and Weibel, Nadir and Hollan, James D.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878840'}"
A tool to promote prolonged engagement in art therapy: design and development from arts therapist requirements,10.1145/1878803.1878841,"This paper describes the development of a tool that assists arts therapists working with older adults with dementia. Participation in creative activities is becoming accepted as a method for improving quality of life. This paper presents the design of a novel tool to increase the capacity of creative arts therapists to engage cognitively impaired older adults in creative activities. The tool is a creative arts touch-screen interface that presents a user with activities such as painting, drawing, or collage. It was developed with a user-centered design methodology in collaboration with a group of creative arts therapists. The tool is customizable by therapists, allowing them to design and build personalized therapeutic/goal-oriented creative activities for each client. In this paper, we evaluate the acceptability of the tool by arts therapists (our primary user group). We perform this evaluation qualitatively with a set of one-on-one interviews with arts therapists who work specifically with persons with dementia. We show how their responses during interviews support the idea of a customizable assistance tool. We evaluate the tool in simulation by showing a number of examples, and by demonstrating customizable components.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'art therapy, computer vision, dementia, markov decision process, user modeling', 'numpages': '8', 'pages': '211–218', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'This paper describes the development of a tool that assists arts therapists working with older adults with dementia. Participation in creative activities is becoming accepted as a method for improving quality of life. This paper presents the design of a novel tool to increase the capacity of creative arts therapists to engage cognitively impaired older adults in creative activities. The tool is a creative arts touch-screen interface that presents a user with activities such as painting, drawing, or collage. It was developed with a user-centered design methodology in collaboration with a group of creative arts therapists. The tool is customizable by therapists, allowing them to design and build personalized therapeutic/goal-oriented creative activities for each client. In this paper, we evaluate the acceptability of the tool by arts therapists (our primary user group). We perform this evaluation qualitatively with a set of one-on-one interviews with arts therapists who work specifically with persons with dementia. We show how their responses during interviews support the idea of a customizable assistance tool. We evaluate the tool in simulation by showing a number of examples, and by demonstrating customizable components.', 'doi': '10.1145/1878803.1878841', 'url': 'https://doi.org/10.1145/1878803.1878841', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'A tool to promote prolonged engagement in art therapy: design and development from arts therapist requirements', 'author': 'Hoey, Jesse and Zutis, Krists and Leuty, Valerie and Mihailidis, Alex', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878841'}"
Stroke therapy through motion-based games: a case study,10.1145/1878803.1878842,"In the United States alone, more than five million people are living with long term motor impairments caused by a stroke. Video game-based therapies show promise in helping people recover lost range of motion and motor control. While researchers have demonstrated the potential utility of game-based rehabilitation through controlled studies, relatively little work has explored longer-term home-based use of therapeutic games. We conducted a six-week home study with a 62 year old woman who was seventeen years post-stroke. She played therapeutic games for approximately one hour a day, five days a week. Over the six weeks, she recovered significant motor abilities, which is unexpected given the time since her stroke. Through observations and interviews, we present lessons learned about the barriers and opportunities that arise from long-term home-based use of therapeutic games.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'case study, stroke rehabilitation, video games', 'numpages': '8', 'pages': '219–226', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'In the United States alone, more than five million people are living with long term motor impairments caused by a stroke. Video game-based therapies show promise in helping people recover lost range of motion and motor control. While researchers have demonstrated the potential utility of game-based rehabilitation through controlled studies, relatively little work has explored longer-term home-based use of therapeutic games. We conducted a six-week home study with a 62 year old woman who was seventeen years post-stroke. She played therapeutic games for approximately one hour a day, five days a week. Over the six weeks, she recovered significant motor abilities, which is unexpected given the time since her stroke. Through observations and interviews, we present lessons learned about the barriers and opportunities that arise from long-term home-based use of therapeutic games.', 'doi': '10.1145/1878803.1878842', 'url': 'https://doi.org/10.1145/1878803.1878842', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Stroke therapy through motion-based games: a case study', 'author': 'Alankus, Gazihan and Proffitt, Rachel and Kelleher, Caitlin and Engsberg, Jack', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878842'}"
Session details: Posters and Demonstrations,10.1145/3252146,Abstract not available,"{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'doi': '10.1145/3252146', 'url': 'https://doi.org/10.1145/3252146', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'Session details: Posters and Demonstrations', 'author': 'Yesilada, Yeliz', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3252146'}"
"A low-cost, variable-amplitude haptic distributed display for persons who are blind and visually impaired",10.1145/1878803.1878844,"Previously in our lab, we developed a low-cost mouse-like device that has high position accuracy, very good temporal and spatial collocation between kinesthetic and tactile information, a fairly large temporal bandwidth and a short time delay. However, it can still be limiting when generating texture-like patterns. We have therefore extended the function of the device to be able to vary the amplitude as well, while maintaining its low cost (under $500). Various virtual textures have been developed which can be used to create salient graphics that can be perceived through this device. Preliminary investigations suggest that having multiple amplitude levels increases the number of distinguishable textures as well as the amount of information that can be displayed.","{'series': ""ASSETS '10"", 'location': 'Orlando, Florida, USA', 'keywords': 'blind, haptics, tactile graphics, virtual texture, visually impaired', 'numpages': '2', 'pages': '227–228', 'booktitle': 'Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility', 'abstract': 'Previously in our lab, we developed a low-cost mouse-like device that has high position accuracy, very good temporal and spatial collocation between kinesthetic and tactile information, a fairly large temporal bandwidth and a short time delay. However, it can still be limiting when generating texture-like patterns. We have therefore extended the function of the device to be able to vary the amplitude as well, while maintaining its low cost (under $500). Various virtual textures have been developed which can be used to create salient graphics that can be perceived through this device. Preliminary investigations suggest that having multiple amplitude levels increases the number of distinguishable textures as well as the amount of information that can be displayed.', 'doi': '10.1145/1878803.1878844', 'url': 'https://doi.org/10.1145/1878803.1878844', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781605588810', 'year': '2010', 'title': 'A low-cost, variable-amplitude haptic distributed display for persons who are blind and visually impaired', 'author': 'Headley, Patrick C. and Pawluk, Dianne T. V.', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/1878803.1878844'}"
